จังหวัด,รายชื่อวัด
,วัดโพธิ์ศรีไสยสะอาด
,วัดสิงห์นิมิตบำเพ็ญ
,วัดโพธิ์ศรีสะอาด
,วัดมีชัย
,วัดแสงนิมิตร
,วัดท่าม่วงน้อย
,วัดดงสระพังทอง
,วัดกุดโด
,วัดพาราณสี
,วัดดาวเรือง
,วัดอูบมุงเหนือ
,วัดอุดมศิลป์
,วัดศรีจันทราราม
,วัดธาตุสมชนะวารี
,วัดทุ่งสว่างโพนทอง
,วัดศิริธรรมคุณ
,วัดศิริสุวรรณาราม
,วัดป่าภูนิมิตร
,วัดวุฒิวงศ์สุขยาราม
,วัดอุดมธัญญาผล
,วัดสุวรรณชัย
,วัดสามัคคีติการาม
,วัดไทรคำ
,วัดศรีนคราราม
,วัดกุญชรดาราม
,วัดป่าสาระวารี
,วัดศรีรัตนสัพพัญญู
,วัดตาลชุม
,วัดสระปทุม
,วัดตระการพืชผล
,วัดโนนมะพลับ
,วัดโพธิ์ชัยศรี
,วัดอินทราวาส
,วัดป่าจันทะรังษี
,วัดบ้านเม่น
,วัดบ้านหนองตอ
,วัดศรีธาตุประมัญชา
,วัดศรีมหาธาตุ
,วัดดงบ้านแมด
,วัดอโสกาวาส
,วัดศิริสุสานโนนนิเวศน์
,วัดลำดวนสุริยาวาส
,วัดป่าทองธรรมนิมิต
,วัดถ้ำอินทร์แปลง
,วัดโพธิ์ศรีธัมมาคม
,วัดบุญญานุสรณ์
,วัดมหาธาตุเจดีย์
,วัดถ้ำกกดู่
,วัดป่ารวมธรรม
,วัดป่าสันติยาราม
,วัดพระพุทธบาทบัวขาว
,วัดป่าสวนหงษ์
,วัดป่าผักบุ้ง
,วัดอุทุมวารี
,วัดโพธิ์ชัย หลวงพ่อดำริ
,วัดศรีลาวรรณ
,วัดสว่างโนนเขวา
,วัดศิริทรงธรรม
,วัดศรีโสภณ
,วัดภูตะเภาทอง
,วัดสมประสงค์
,วัดหัวคู
,วัดโพธิ์ศรีชุม
,วัดสีหนาทศาสดาราม
,วัดสุวรรณารี
,วัดชัยโพธิ์ทอง
,วัดบัวบก
,วัดเหล่าแก้ว
,วัดโนนสูงสุทธาวาส
,วัดจันทร์เรไลย์
,วัดจูมศรีพัฒนาราม 
,วัดโพธิ์ชัยงิ้วเหนือ
,วัดโพนสว่าง
,วัดสุวรรณุทการาม
,วัดศรีบุญเรืองวราราม
,วัดสามขาสันติสุข
,วัดธาตุสว่างอารมณ์
,วัดมังคลาราม
,วัดป่าบ้านทับไฮ
,วัดพระพุทธบาทบัวบาน
,วัดอุดมมหาวัน
,วัดป่ายาง
,วัดป่าเลไลยก์
,วัดสุวรรณภูมิ
,วัดมงคลนิมิตร
,วัดสว่างดงยาง
,วัดหนองสว่าง
,วัดบ้านโพนสวรรค์ 
,วัดมอดินแดง
,วัดศรีเมืองคุณ
,วัดสุวรรณเขต
,วัดป่าหนองแวงพัฒนา
,วัดหนองบัว
,วัดป่าโพธิการาม
,วัดป่านาปู-นากลาง
,วัดสวาดรัตนสีมากิจ
,วัดกุมภีวนาราม
,วัดพรสวรรค์
,วัดศรีวิสาร
,วัดป่าสามัคคี
,วัดป่าทับไฮ
,วัดดงชัย
,วัดหัวบึงสว่าง
,วัดป่าวิปัสนาชัยยาราม
,วัดวารีศรีสะอาด
,วัดจอมทองอุดมทรัพย์
,วัดโนนศรีสวัสดิ์
,วัดดอยสวรรค์
,วัดดงวัฒนา
,วัดศรีทน
,วัดสว่างธรรมาวาส
,วัดสุทัศน์
,วัดหนองสร้างคำ
,วัดป่ากลยาณมิตร
,วัดบ้านโคกก่อง
,วัดสุวรรณวารี
,วัดบ้านหนองลุมพุก 
,วัดแสงสว่าง
,วัดโนนดู่
,วัดผาสุการาม
,วัดบ่อน้ำศรีวิลัย
,วัดศรีสำราญ
,วัดพัฒนาราม
,วัดทรายโทงทอง
,วัดโนนสูง
,วัดเชตุพน
,วัดฉิมพลีวัน
,วัดนิคมพัฒนา
,วัดโนนพอก
,วัดวิทยานุกิจ
,วัดสว่างบุ่งแก้ว
,วัดสมณวิหาร
,วัดโคเขตตาราม
,วัดสว่างโยมาลัย
,วัดนาหลวง
,วัดโพธิ์ศรีใน
,วัดสามัคคีมงคล
,วัดโพธิ์ศรีสุวรรณาราม
,วัดสว่างสามัคคีธรรม
,วัดศิริชัยเจริญ 
,วัดอรัญญาสามัคคี
,วัดจันทาธิวาส
,วัดนครศรีสวรรค์
,วัดราษฎร์สงเคราะห์
,วัดศรีสมพร
,วัดธาตุสว่างโนนยาง
,วัดพุทธราษฎร์บำรุง
,วัดราษฎร์บำรุง
,วัดสว่างอรุณ
,วัดเทพนิมิตร
,วัดอัมพร
,วัดศรีวัฒนาราม
,วัดศิริสุขาภิบาล
,วัดป่าศรีอุดมรัตนาราม
,วัดป่าเทพประทานพร
,วัดจูมพลประชาสรรค์
,วัดคลองเวช
,วัดสุคันธาวาส
,วัดศรีจำปา
,วัดโนนอร่าม
,วัดหัวเชียง
,วัดโพธิชัยยาวนาราม
,วัดสุวรรณประดิษฐ์
,วัดศรีชุมพร
,วัดป่าอัมพวัน
,วัดโพธิ์สระ
,วัดจอมแจ้งศรีบุญเรือง
,วัดอัมพวันวาริการาม
,วัดดงผักหนาม
,วัดเทพประทานพร
,วัดป่าภูพับ
,วัดสามัคคีพัฒนาราม
,วัดศรีสุวรรณ
,วัดสว่างโนนตูม
,วัดศรีสว่างวงศ์
,วัดสุขธรรมราม
,วัดศิริวรรณ
,วัดชัยมงคลยราม
,วัดธาตุโพนเสมา
,วัดอุตตสมาราม
,วัดโคกศรีสำราญ
,วัดบุญไคนุสรณ์
,วัดศรีเจริญชัย
,วัดหนองแก้ว
,วัดป่าภูวังงาม
,วัดป่าลำดวน
,วัดสุวรรณเกษร 
,วัดโพธิ์ศรีโพนฆ้อง
,วัดโพธิ์ศรี ก
,วัดภูหินขาว
,วัดบัวสระพังทอง
,วัดป่าบูระพาราม
,วัดสุขสะอาด
,วัดชัยมงคล 
,วัดโนนท่าราษฏร์คงคา
,วัดป่ากุดน้ำใส
,วัดป่าสงบจิต
,วัดป่าโคกกลาง
,วัดสระแก้ว(บ้านดงปอ
,วัดศรีสงคราม
,วัดทุ่งสว่างอารมณ์
,วัดโพธิ์ศรีเจริญ
,วัดศิริชัย
,วัดป่านาเก็นน้อย
,วัดเขมวนาราม
,วัดทุ่งห้วยทราย
,วัดศรีสุธรรมมาราม
,วัดป่าธรรมวิเวก
,วัดสว่างจอมศรี
,วัดประสิทธิธรรม
,วัดดอนภู่
,วัดสว่างโพธิวราราม
,วัดอุดมวิทยา
,วัดตระคลอง
,วัดป่าคุณารักษ์
,วัดเจริญธรรมวาส
,วัดพุทธวงศ์
,วัดโพธิ์ศรีสร้างคอม
,วัดบ้านใหม่
,วัดมหาธาตุเทพจินดา
,วัดใหม่ศรีสุมังค์
,วัดศรีสุนทริกาวาส
,วัดพรหมประดิษฐ์
,วัดธาตุโข่ง
,วัดพรหมวราราม
,วัดท่าโสม หลวงพ่อบุญมี
,วัดโพธิ์ศรีจวง
,วัดบ้านโนนดู่
,วัดหนองหมื่นท้าว
,วัดจันทราราม
,วัดทุ่งเจริญ
,วัดสว่างแสงจันทร์
,วัดถ้ำดุก
,วัดวิชัยวนาราม
,วัดดอนเงิน
,วัดอู่แก้ว
,วัดแก้วชาตรี
,วัดป่าไร่สีสุก
,วัดป่ากกสะทอน
,วัดโนนงาม
,วัดนิโครธ์เขตตาราม
,วัดโนนรัง
,วัดสุรพลโสภานุสรณ์
,วัดพิชิตมงคล
,วัดศรีอินทร์แปลง
,วัดโนนบ่อโคลน
,วัดป่าโนนสง่า
,วัดศรีสุวรรณรัตนาราม
,วัดม่วงชุม
,วัดโนนสวรรค์เนรมิต หลวงพ่อธงชัย
,วัดธาตุอุปสมาราม
,วัดจำปา
,วัดพระบาทแม่แส
,วัดราฏร์บำรุง
,วัดหงษาวดี
,วัดศรีธาตุป่ายาง
,วัดนิยมบวร
,วัดโพธิวราราม
,วัดอรุณพัฒนาราม
,วัดสว่างหนองหอย
,วัดมหาธาตุ
,วัดศรีสว่างอารมณ์
,วัดจอมศรี
,วัดแจ้งสว่าง
,วัดโคกสง่า
,วัดป่าหนองช้างคาว
,วัดบวรนิเวศ
,วัดโนนสว่างสามัคคี
,วัดจันทประสิทธาราม
,วัดบ้านเพิ่ม
,วัดสันติพัฒนาราม
,วัดวันทนียวิหาร
,วัดพัฒนาวารี
,วัดป่าสว่างจิตนิมิตวนาราม
,วัดศรีมงคล
,วัดป่าหัวฝาย
,วัดป่าหลวงตามหาบัวธรรมเจดีย์
,วัดศรีสุนันทา
,วัดโพนงาม
,วัดป่าสามัคคีธรรม
,วัดศิริชัยเจริญ
,วัดพลับ
,วัดกุดลิงง้อ
,วัดทองสายพัฒนาราม
,วัดเกียรติไพบูลย์
,วัดชัยอัมพร
,วัดป่าดอนหัน
,วัดอัมพวันวนาราม
,วัดอัมพรสะอาดชัยศรี
,วัดอุดมอัมพวัน
,วัดป่าศรัทธาถวาย
,วัดสว่างหนองแปน
,วัดปาประชานิมิตร
,วัดศรีสุธาทิพย์ 
,วัดแสงสว่างธรรมราราม
,วัดมัชฌิมาวาส 
,วัดโพธิ์สว่าง 
,วัดป่าดอนนาวศรีสามัคคีธรรม
,วัดอรุณธรรมรังษี
,วัดอรัญญิกวิเวก
,วัดป่าวิเวกวราราม
,วัดอุดมมงคล
,วัดสว่างแสงอรุณ
,วัดศรีภูมิวัน
,วัดประเสริฐทรงธรรม
,วัดป่าสวนมอน
,วัดศรีบุญเรือง
,วัดโนนผาแดง
,วัดคำเจริญ
,วัดตาดน้ำพุ
,วัดศรีไพรวัลย์
,วัดธาตุจอมศรี
,วัดจันทร์ประสิทธิ์
,วัดอุดมอินทราวาส
,วัดบ้านดอนแคน
,วัดปราสาทชัย
,วัดโพธิ์ศรี
,วัดศรีเจริญธรรม
,วัดป่าไม้งาม
,วัดป่าธรรมรังษี
,วัดป่าท่าวารีศรีสาคร
,วัดบ่อสร้าง พระอาจารย์ธวัช
,วัดโคกแสงสว่าง
,วัดหนองแวงยาว
,วัดโคกศรีสว่าง
,วัดศรีหมากหญ้า
,วัดรัตนคูหา
,วัดป่าศรีชมภูจิตตวิเวก
,วัดดอนอีไข
,วัดอุดมวุฒิทาราม
,วัดป่าสามัคคีสันติธรรม
,วัดบวรพุทธาราม
,วัดทัศนียเขต
,วัดสว่างสุทธาวาส
,วัดศิลาประดิษฐาราม
,วัดศีรษะเกษ
,วัดศรีแก้ว
,วัดโพธิ์ไทรทอง
,วัดนีลถาราม
,วัดป่าห้วยสำราญ
,วัดศรีสว่างอาราม
,วัดอนาลโยภูค้อ
,วัดอุทิศยาราม
,วัดโพธิ์ชุม
,วัดมหันตาราม
,วัดกลางสามัคคี
,วัดป่าบ่อแก้ว
,วัดสุวรรณาราม 
,วัดบรมสมภรณ์
,วัดไชยาราม หลวงปู่พิมพ์
,วัดเกาะเกษวาริการาม
,วัดบ่อน้ำ
,วัดหนองสวรรค์
,วัดสามัคคีบำเพ็ญผล
,วัดหนองแซงสร้อย
,วัดมงคลศรีไชยวาน
,วัดบรมโพธิสมภรณ์
,วัดมงคลสวัสดิ์
,วัดศรีนวน
,วัดโคกสีแก้ว
,วัดตาลก่อง
,วัดป่าดอนธาตุ
,วัดสว่างโนนยอ
,วัดแพงศรีสว่าง
,วัดป่าเจริญศรีรัตนมงคล
,วัดเหล่าหลวง
,วัดวิสุทธิมัคคาราม
,วัดนาเมืองไทย
,วัดจันทบุรีศรีสว่าง
,วัดกุดจิก
,วัดป่าอัมพสุวรรณาราม
,วัดป่านาดี
,วัดป่าหลวง
,วัดประศาสน์ธรรม
,วัดอมรินทราราม
,วัดสระแก้ววราราม
,วัดไทรทอง
,วัดนาล้อม
,วัดอุตมาวาส
,วัดบวรรัตนคุณ
,วัดนิโครธาราม
,วัดป่าศรีเพียปู่
,วัดสุวารีวราราม
,วัดนาคำ
,วัดมัชฌิมบุรี
,วัดป่าดอนหายโศก
,วัดศรีมงคลประดู่ 
,วัดศรีวิลัย
,วัดศรีสง่าวธาราม
,วัดมงคลวนาราม
,วัดโอภาสสวัสดิ์
,วัดดงสว่าง
,วัดพระธาตุศิลา
,วัดคำมัง
,วัดแสงประทีปธัมมาราม
,วัดราษฎร์สามัคคีธรรม
,วัดหนองผือ
,วัดหนองบุ
,วัดธาตุดูกวัว
,วัดป่าหนองกบ-นาแมน
,วัดศรีลาคุณ
,วัดสว่างอัมพวัน
,วัดศรีแก้วบัวบาน
,วัดป่าซำต้อง
,วัดนาคาเทวี
,วัดเทพสิงหาร
,วัดศรีชมชื่น
,วัดบุญศรีสว่าง
,วัดศรีราษฎร์บำรุง
,วัดโพนทา
,วัดภูดิน
,วัดไวกูลฐาราม
,วัดเกาะผดุงชาติ
,วัดทับกุง
,วัดสว่างไชยวาน
,วัดโพธิ์ศรีสง่า
,วัดสว่างลัฏฐิวัน
,วัดสระด้วง
,วัดดอนยาง
,วัดลุมพลีวัน
,วัดสว่างกระเบื้อง
,วัดโคธาราม
,วัดโนนม่วง
,วัดสำราญ
,วัดอัตตวีวิหาร
,วัดสังโฆญาณวิสุทธิโสภณ
,วัดใหม่สัญญาศิริเขต
,วัดป่าศาลาทอง
,วัดวิเศษสรรพคุณ
,วัดชลขันธ์
,วัดไทย
,วัดป่าศรีเจริญผล
,วัดสร้างแข้
,วัดป่าชัยพฤกษ์
,วัดถ้ำม่วง 
,วัดบูรพาราม
,วัดหนองทุ่มบัณฑิต
,วัดเจติยรัตน์
,วัดบูรพาวนาราม 
,วัดโสมสันตยาราม
,วัดถ้ำหีบ
,วัดวังขอนกว้าง
,วัดท่าสว่างศรีไพฑูรย์
,วัดโนนเดื่อ
,วัดสระมณี
,วัดอัมพวัน
,วัดบุญญานุสิทธิ์
,วัดอรุณรังษี
,วัดนาข่าศรีสุทธาวาส
,วัดจันทราราม 
,วัดป่าโนนผักหวาน
,วัดบวรนิเวชธาราม
,วัดนรวาสคงคา
,วัดดอนหัน
,วัดป่าวังบง
,วัดศรีโพธิ์ทองรัตนาราม
,วัดป่าพระนาไฮ
,วัดผาดำ
,วัดเสวตวงษ์นิวาส
,วัดลุมพินีวันวราราม
,วัดปัทมากร
,วัดสังฆคณาราม
,วัดอุทกโสภาราม
,วัดลัฏฐิวัน
,วัดธาตุอุโมง
,วัดป่าบ้านตาด
,วัดโนนศิลาอาสน์
,วัดคำด้วง
,วัดเวฬุวันวนาราม
,วัดวิชัยโสภาราม
,วัดสระแก้ว
,วัดสุวรรณาราม
,วัดป่าราชญาณวิสุทธิโสภณ
,วัดศรีสุข
,วัดป่าหนองแวง
,วัดโคกพัฒนาราม
,วัดสามัคคีธรรม
,วัดสามัคคีนารายณ์
,วัดสุรพิมพาราม
,วัดอัมพวันวิทยาราม
,วัดป่ามัชฌิมวงศ์รตนาราม
,วัดธาตุยางชุม
,วัดโพธิ์ศรีสังซา
,วัดเกียรติบุญมา
,วัดชัยศิริมงคล
,วัดดาวดึงสาราม
,วัดศรีขวัญเมือง
,วัดโพธิ์ศรีจันทร์
,วัดสุพรรณาราม
,วัดหนองสำโรง
,วัดอุทกมัจฉาราม
,วัดกลางแหลมทอง
,วัดป่ายางหล่อ
,วัดสว่างอุทัย
,วัดวิสุทธาวาส
,วัดโพธิ์ศรีทุ่ง
,วัดป่าโนนสว่าง
,วัดโพธิ์ศรีคุณเมือง
,วัดโพธิ์ศรีภักดี
,วัดอุดมดารา
,วัดทิพย์ศรีปัญญา
,วัดท่าวารี
,วัดดงพระนิมิตร
,วัดดอยบ้านใหม่
,วัดกุษาวดี
,วัดโยธานิมิตร
,วัดศรีสว่าง
,วัดตูมทองวนาราม
,วัดป่าวิเวกโนนแคน
,วัดโพธิ์ชัยพัฒนาราม
,วัดโนนนิเวศน์
,วัดหนองบัวเลิง
,วัดป่าธรรมสันติ
,วัดนครศรีสว่าง
,วัดศรีรัตนนิมิตร
,วัดศรีแก้วอัมพวัน
,วัดช้างเผือก
,วัดอรัญญวาสี
,วัดบวรมงคล
,วัดป่าดงบ้านเลา
,วัดดงคำ
,วัดลำดวน
,วัดมณีวรรณ
,วัดป่าหนองกอง
,วัดศรีดงเย็น
,วัดทุ่งสว่างปะโค
,วัดอรัญญิกาวาส
,วัดโพธิ์ศรีพัฒนาราม
,วัดไชยวานวัฒนา
,วัดธรรมรังษี
,วัดโคกหนองแซง
,วัดโพธิ์ชุม 
,วัดทิพยรัฐนิมิตร
,วัดป่าธรรมประดิษฐ์
,วัดป่าปูลู
,วัดภูหินดัง
,วัดป่าโอภาโส
,วัดธาตุวารุการาม
,วัดประชาชุมพลพัฒนาราม
,วัดโนนสมบูรณ์
,วัดนาคูณ
,วัดอุทธริการาม
,วัดศรีเวียงเพ็ญ
,วัดป่าเวฬุวัน
,วัดบัวบาน
,วัดศรีไพรวัน
,วัดสว่างวิชัย
,วัดแหลมทอง
,วัดศรีคุณาราม
,วัดอุ่มเม่า 
,วัดศรีอุดมพร
,วัดท่าศิลา
,วัดบัวระพาชัย
,วัดโสภณนิมิตร 
,วัดโนนหิตาราม
,วัดจอมแจ้ง
,วัดศิรินทราวาส
,วัดป่าหนองไฮ
,วัดสุนทรประดิษฐ์
,วัดทุ่งสว่างมะข่า
,วัดโพธิ์ศรีวิไล
,วัดดงขมิ้น
,วัดศรีคุณเมือง
,วัดสามัคคีศรีวนาราม
,วัดทุ่งสว่าง
,วัดสัมมัฏฐมุขขาราม
,วัดปทุมคงคา
,วัดสัมโรงยุทธาวาส
,วัดสว่างสันติธรรม
,วัดบ้านหนองบ่อ
,วัดชุมพวงสวรรค์
,วัดเม็กใหญ่
,วัดดงบัง
,วัดบ้านหนองอ้อ
,วัดท่าหนองเทา
,วัดศรีสมภรณาราม
,วัดดอนจันทร์
,วัดราษจันทาราม
,วัดพรหมจรรย์
,วัดธาตุมังคลาราม
,วัดโพธิ์ศรีสมพร
,วัดสาละไพรวัลย์
,วัดธาตุนิมิตร
,วัดทุ่งสว่างยางบึง
,วัดสีหนาราม
,วัดนาคำน้อย
,วัดป่าประชาสามัคคี
,วัดกุญชรเกษาราม
,วัดโพธิ์สง่าศรีจำปา
,วัดป่าอุดมสามัคคี
,วัดประจันตะคาม
,วัดกู่แก้วรัตนาราม
,วัดสุราลัย
,วัดป่าภูวังทอง
,วัดสุพรรณแสงศรี
,วัดโบราณศรีราราม 
,วัดสว่างอารมณ์
,วัดสระบัว
,วัดป่าจันทน์ศีลคุณาราม
,วัดโนนสว่าง
,วัดดอนแคน
,วัดสามพร้าว
,วัดขันธเสมาราม
,วัดสันติธรรม
,วัดจอมพล
,วัดศรีสว่างรัตนาราม
,วัดชัยภูมิ
,วัดศรีชมภู
,วัดป่าคีรีวงกต
,วัดศรีสุมังค์
,วัดผาแก้วเวียงชัย
,วัดศรีทัศน์
,วัดสว่างหายโศก
,วัดโคกสุวรรณ
,วัดโนนตาล
,วัดศรีธาตุ
,วัดศรีบุญยืน
,วัดสุทธาราม
,วัดป่าประชาสุขี บ้านหัวนาคำ
,วัดป่าห้วยเชียง
,วัดธรรมศิริบัณฑิต
,วัดสีตะวนาราม
,วัดทุ่งโพธาราม ทุ่งโพธิ์
,วัดนาถกรณธรรม
,วัดศรีสุมังคลาราม
,วัดคำเกษแก้ว
,วัดภูย่าอู่
,วัดป่าไชยวาน
,วัดอรุณประทุมมาราม
,วัดรัตนมงคล
,วัดป่าหนองคำ
,วัดป่าสมนรินทร์
,วัดพิลาวัลย์ธิยาราม
,วัดสว่างโพนตาล
,วัดป่าดงใหญ่
,วัดอุทการาม 
,วัดเทพสุวรรณาราม
,วัดศรีรัตนดำรง
,วัดผดุงธรรม
,วัดป่านิโรธรังษี
,วัดบ้านโนนหวาย
,วัดป่ายามกาใหญ่
,วัดสว่างโคกก่อง
,วัดสูงแคน
,วัดธาตุทอง
,วัดขันติยานุสรณ์
,วัดปอพาน
,วัดสามพาดพัฒนาราม
,วัดสังคาว
,วัดชัยมงคล
,วัดศรีแก้วตูมทอง
,วัดธาตุโพธิ์ชัย
,วัดป่าเลไลย์
,วัดโชคสำราญ
,วัดศิริมงคล
,วัดป่าบ้านฝาง
,วัดเรียบทายราม
,วัดเริ่มอุดมจันทราวาส
,วัดอุบลวรวิหาร
,วัดใหม่สงเปลือย
,วัดสามัคคี
,วัดป่าเทพารักษ์
,วัดสุภาวาส
,วัดศิริชัยพัฒนาราม 
,วัดสุทัศนวารี
,วัดโพธิ์สว่าง
,วัดบัพพโตศิลาอาสน์
,วัดสระสุวรรณ
,วัดสระนันทะวัน
,วัดป่านาแค
,วัดท่าสะอาด
,วัดท่าวารีสาคร
,วัดวารินดำรง
,วัดสว่าง
,วัดปัจฉิมาราม
,วัดอุดมมหาวรรณ์
,วัดอัมพวนาราม
,วัดป่าสามัคคี 
,วัดศรีเชียงใหม่
,วัดชัยพร
,วัดท่าบ่อวารีรินทร์
,วัดสว่างศรีชมภู
,วัดเกษศิริวิหาร
,วัดป่าวิเวกธรรม บ้านท่าเยี่ยม
,วัดจันทร์ศรีมงคล
,วัดชัยมงคลพัฒนา
,วัดโพธิ์ศรีสมภรณ์
,วัดบ้านดอนแซ
,วัดอินทาราม
,วัดมัคคราราม
,วัดโพธิ์ศรีประดิษฐ
,วัดโนนสำราญราษฎร์บำรุง
,วัดเจริญชัย
,วัดศรีลาทอง
,วัดบูรพา
,วัดป่าคำน้ำทิพย์
,วัดศรีสวาท
,วัดไทยทรงธรรม
,วัดสระบัวบาน
,วัดศรีสมบูรณ์
,วัดนาพัง
,วัดศรีสว่างบรมสุข
,วัดเวฬุวนาราม
,วัดพระธาตุนางขาว
,วัดป่าบ้านถ่อน
,วัดศรีพัฒนาราม
,วัดพระธาตุหนองหมัด
,วัดป่าภูทอง
,วัดท่าพัก
,วัดประทุม
,วัดบ้านเลื่อม
,วัดบวรนิมิตร
,วัดบำเพ็ญสมณานุกูล
,วัดรอยพระพุทธบาทนฤนาถ
,วัดดงหัน
,วัดโนนสะอาด
,วัดดอนสวรรค์
,วัดโพธิสมภรณ์
,วัดมัชฌิมาวาส
,วัดวังแสนสุข
,วัดบ้านหนองแด่น
,วัดศิริชัยตลิ่งคงคาราม
,วัดบ้านม่วง
,วัดหัวดงยาง
,วัดบุญสวาท
,วัดอรัญญเขต
,วัดโพธิ์ตาก
,วัดฌาณสุทธิวนาราม
,วัดโพธิ์ศรีสอาด
,วัดบูรพามังคลาราม
,วัดโพธิ์ศรีสำราญ
,วัดจักเสตตาราม
,วัดป่าสันติกาวาส
,วัดเทพจินดา
,วัดถาวรธรรมาราม
,วัดศรีอุดม
,วัดโนนโป่งราษฎร์บูรณะ
,วัดผาสองห้อง(พระอาจารย์สุเนตร
,วัดเทพพิทักษ์
,วัดสุกรมงคล
,วัดทัศนียเขต 
,วัดโพธิ์ศรี ข
,วัดดงลิง
,วัดอุดมนิคมเขต
,วัดอารามมหาธาตุ
,วัดพระสมาคม
,วัดศรีอริยาวาส
,วัดศรีวัฒนาวาปี
,วัดโนนโพธิ์
,วัดโพธินันทาวาส
,วัดโนนพระบ้านสงเปลือย
,วัดโพธาราม
,วัดศรีสว่างมงคล
,วัดสว่างลำดวน
,วัดป่ามณีศรีโคตมวงศ์
,วัดโพธิ์ไทร
,วัดโคกสว่าง
,วัดศรัทธาธรรมแสนสมบูรณ์
,วัดป่าศรีผดุงพัฒนา
,วัดบัวจูม
,วัดจันทราทิพย์
,วัดไร่สวรรค์
,วัดโนนสวรรค์
,วัดป่าแสงทอง
,วัดดอยเทพนิมิต
,วัดพระแท่น
,วัดศรีสุวอ
,วัดโนนทองอินทร์
,วัดโพธิ์ศรีสัตตนาค
,วัดมัชฌิมวงศ์
,วัดสว่างบำเพ็ญผล
,วัดโพนยอ
,วัดเทพสุรินทร์
,วัดศรีสว่างอรุณ
,วัดสาเกตุ
,วัดวิสุทธิการาม
,วัดป่าบ้านขาว
,วัดกุดน้ำใส
,วัดสุธาวราราม
,วัดโพธิ์ศรีแก้ว
,วัดเจริญธรรมาวาส
,วัดโพธิ์ชัยมงคล
,วัดดอนแก้วเชียงดา
,วัดสุทัศน์จันทิมาราม
,วัดป่าหนองหิน
,วัดป่าภูก้อน
,วัดสมศรีสะอาด
,วัดศรัทธศิลอัมพวัน
,วัดเกาะแก้ว
,วัดโนนพระ
,วัดบูรพาภิรมย์
,วัดสุริยาเย็น
,วัดป่าวังแสง
,วัดศรีบุญเรืองบ้านหม้อ
,วัดหอคำ
,วัดป่าโนนทอง
,วัดป่าอุดมสรรพผล
,วัดดงสระพัง
,วัดนรินทราวาส
,วัดโนนสว่างสามัคคี 
,วัดป่าธรรมวิสุทธิมงคล
,วัดป่าโพนพระเจ้า
,วัดพิศิษฏ์ภมราราม
,วัดป่าศรีวิไลย
,วัดหายโศก
,วัดโพธิ์ศรีสว่าง 
