จังหวัด,รายชื่อวัด
,วัดเขาบันไดกลีบ
,วัดท่าซุด
,วัดถ้ำธรรมรัศมี
,วัดศรีสุวรรณ
,วัดโคกหม้อ
,วัดชุมแสง
,วัดแหลมยาง
,วัดดงบ้านโพธิ์
,วัดหนองละมาน
,วัดมณีวงษ์
,วัดหนองโรง
,วัดสามัคคีสุนทร
,วัดทับกฤชใต้
,วัดเขามโน
,วัดหนองแก้ว
,วัดหัวกระทุ่ม
,วัดไดตามุ่ย
,วัดช้าง
,วัดไทรเหนือ
,วัดตะเฆ่ค่าย
,วัดเขากา
,วัดตากฟ้า
,วัดป่าสันติธรรม
,วัดบ้านหว้า
,วัดลำพยนต์
,วัดหนองตาพัน
,วัดราษฎร์ศรัทธาธรรม
,วัดหลังเขา
,วัดวังบ่อ
,วัดบางแก้ว
,วัดตากแดด
,วัดฆะมัง
,วัดเทพสามัคคีธรรม
,วัดประชานิมิต
,วัดห้วยธารทหาร
,วัดอุดมพัฒนา
,วัดโคกขาม
,วัดวังหิน
,วัดศรีนิคมรัตนาราม
,วัดนาหุบ
,วัดดอนสนวน
,วัดบ้านใหม่
,วัดเขาถ้ำประทุน
,วัดสวนขวัญ
,วัดหาดสะแก
,วัดถ้ำพรสวรรค์
,วัดเนินขี้เหล็ก
,วัดเขาล้อ
,วัดเขาห้วยลุง
,วัดสังฆมงคล
,วัดประชาสามัคคี
,วัดคีรีวงศ์
,วัดจันทราราม
,วัดหนองจิกทรายมูล
,วัดหนองเสือ
,วัดคลองบางเดื่อ
,วัดสุขสันต์สามัคคี
,วัดเขาแก้ว
,วัดหางน้ำ
,วัดท่าทอง
,วัดมงคลสุจริตธรรม
,วัดหนองพิกุล
,วัดบางไซ
,วัดพรหมประชาราม
,วัดหนองจิกรี
,วัดดอนงาม
,วัดโคกคูณ
,วัดรัตตวัน
,วัดดงแม่ศรีเมือง
,วัดบ้านดงตาแวน
,วัดสามัคคีราษฎร์ 
,วัดเทพสุทธาวาส
,วัดชอนทุเรียน
,วัดธรรมโชติการาม
,วัดศาลเจ้าไก่ต่อ
,วัดไพศาลี
,วัดทำนบ
,วัดหนองกระเจา
,วัดพนมรอก
,วัดศรีมงคล
,วัดวังแจง
,วัดหนองปลาย
,วัดสองพี่น้อง
,วัดวังสวัสดี
,วัดหนองเต่า
,วัดหนองไม้แดง
,วัดหนองน้ำแดง
,วัดเขาทอง
,วัดซับไพรเงิน
,วัดอรัญญิการาม
,วัดสำโรง
,วัดหนองตะโก
,วัดสระเกตุโมลี
,วัดนาขอม
,วัดหัวทำนบ
,วัดสังขสุทธาวาส
,วัดลาดยาว
,วัดหนองไทร
,วัดใหม่
,วัดหัวถนนใต้
,วัดหัวเขาตาคลี
,วัดโคกกว้าง
,วัดห้วยร่วมใต้
,วัดสายลำโพงใต้
,วัดยางตาล
,วัดคร่อเรียงราย
,วัดเขาน้อย
,วัดด่านช้าง
,วัดตะคร้อ
,วัดศิลาทองสามัคคี
,วัดคลองม่วง
,วัดห้วยตะโก
,วัดศาลาแดง
,วัดหนองลาดสามัคคี
,วัดสันธยาศรัทธาธรรม
,วัดศรีเจริญธรรม
,วัดหนองสะแก
,วัดท่าไม้
,วัดทุ่งท่าเสา
,วัดกกกอก
,วัดดงเมืองใต้
,วัดไทรงาม
,วัดหาดเสลา
,วัดหน้าเขา
,วัดทรัพย์น้อย 
,วัดเนินสะเดา
,วัดตะเคียนงาม
,วัดบ้านวังแรง
,วัดเนินกะพี้
,วัดดงน้อย
,วัดโพธิ์งาม
,วัดเกตุคีรี
,วัดหนองสังข์
,วัดโคกมะกอก
,วัดป่าเรไลย์
,วัดกัลยารัตน์
,วัดป่าตาล
,วัดทองคำอิง
,วัดโบสถ์เทพนิมิต
,วัดนิเวศวุฒาราม
,วัดใหม่พรสวรรค์
,วัดมงคลสถิตย์
,วัดบ้านบน
,วัดอ่างทอง
,วัดบน
,วัดศรีอุทุมพร
,วัดหนองสีซอ
,วัดคลองปลากดนอก
,วัดห้วยรั้ว
,วัดโบสถ์สามัคคีธรรม
,วัดบางมะฝ่อ
,วัดเขาหินกลิ้ง
,วัดห้วยวารี
,วัดบ่อนิมิต
,วัดโบราณธรรมิกาวาส
,วัดโกรกพระใต้
,วัดจิกยาวใต้
,วัดพุนาค
,วัดเขาทองพุทธาราม
,วัดเขาถ้ำบุญนาค
,วัดบางปราบ
,วัดบ้านบุ่ง
,วัดดงหนองหลวง
,วัดสวนหลวง
,วัดโพนทอง
,วัดเนินมะกอก
,วัดท่ากกแดง
,วัดหนองเดิ่น
,วัดคลองช้าง
,วัดสระโบสถ์
,วัดหนองขาม
,วัดแหลมสมอ
,วัดช่องคีรี
,วัดสโมสร
,วัดวังน้ำขาว
,วัดหนองขี้ใต้
,วัดบางเคียน
,วัดพันลาน
,วัดขอนดู่
,วัดสันคู
,วัดบ้านไร่ศรัทธาราษฎร์
,วัดคลองเกษมกลาง
,วัดอัมพวันคีรี
,วัดสนามหลวง
,วัดหนองหูช้าง
,วัดคลองบอน
,วัดห้วยถั่วเหนือ
,วัดเจริญผล
,วัดหนองมะขาม
,วัดหนองคล่อ
,วัดมฤคทายวัน
,วัดศรีวรรณาราม
,วัดสระนางสรง
,วัดพิกุล
,วัดเกรียงไกรใต้
,วัดบางประมุง
,วัดสายลำโพงกลาง
,วัดพระปรางค์เหลือง
,วัดบึงราษฎร์
,วัดหนองแพงพวย
,วัดศรัทธาราม
,วัดเขาฝา
,วัดปากน้ำโพเหนือ
,วัดเขากองทอง
,วัดกกกว้าว
,วัดจิกลาด
,วัดหนองสะเอ้ง
,วัดอัมพวัน
,วัดหาดทรายงาม
,วัดตะกุดภิบาล
,วัดหนองกลอย
,วัดมาบมะขาม
,วัดสุขสำราญ
,วัดห้วยหอม
,วัดแคทราย
,วัดหัวเขาลานคา
,วัดบ่อทอง
,วัดห้วยถั่วใต้
,วัดสระแก้ว
,วัดใหม่นิกรประทุมรักษ์
,วัดบ้านคลอง
,วัดไผ่เจริญ
,วัดหางตลาด
,วัดหัวดงใต้
,วัดหนองงูเหลือม
,วัดห้วยน้อย
,วัดเพียรอุดมธรรม
,วัดหนองขานาง
,วัดเกรียงไกรเหนือ
,วัดตุ๊กแก
,วัดราษฎร์เจริญ
,วัดมโนราษฎร์
,วัดหลาสะแก
,วัดทับลุ่มศรีมงคล
,วัดเนินมะขามงาม
,วัดประจันตคีรี
,วัดดงชะพลู
,วัดเขานางต่วม
,วัดคลองขวัญ
,วัดยางใหญ่
,วัดพุม่วง
,วัดโพธิ์เงินราษฎร์ศรัทธา
,วัดห้วยร่วม
,วัดหนองหญ้ารังกา
,วัดห้วยลำใย
,วัดหนองคาง
,วัดดอนคา
,วัดโคกมะขวิด
,วัดศรีทอง
,วัดเนินทราย
,วัดหนองกุ่ม
,วัดหนองนมวัว
,วัดวังไผ่
,วัดวังพระหิน
,วัดพุช้างล้วง
,วัดสระงาม
,วัดทุ่งนาผาสุข
,วัดเนินสะเดาหวาน
,วัดไผ่สิงห์
,วัดหนองสีนวล
,วัดท่าล้อ
,วัดสำโรงชัย
,วัดวังน้ำลัด
,วัดเนินพยอม
,วัดวังใหญ่
,วัดโกรกพระเหนือ
,วัดมงคลรัตนาราม
,วัดเกรียงไกรกลาง
,วัดเขาเรือ
,วัดสังขวิจิตร
,วัดโป่งสวรรค์
,วัดหนองกระโดน
,วัดแหลมทอง
,วัดบ่อเพลง
,วัดจันเสน
,วัดยางงาม
,วัดจิกใหญ่
,วัดโคกกระถิน
,วัดวังกรด
,วัดคลองยาง
,วัดท่าดินแดง
,วัดท่าพระเจริญพรต
,วัดวาปีรัตนาราม
,วัดหนองตาปี
,วัดมรรครังสฤษดิ์
,วัดทุ่งสว่าง
,วัดหนองปลิง
,วัดยาง
,วัดกระดานหน้าแกล 
,วัดหัวถนน
,วัดหัวดงเหนือ
,วัดวังกระชอน
,วัดคนธารามท้ายวารี 
,วัดหนองแม่พังงา
,วัดหนองเตย
,วัดพนมเศษเหนือ
,วัดน้ำสาดกลาง
,วัดคีรีรัตนาราม
,วัดสุบรรณาราม
,วัดพุเม่น
,วัดหนองตาราม
,วัดโคกสลุด
,วัดป่าสิริวัฒนวิสุทธิ์
,วัดหนองเต็งรัง
,วัดวิวิตตาราม
,วัดโคกเดื่อ
,วัดเกาะเปา
,วัดคลองสมอ
,วัดทุ่งแว่น
,วัดสันติธรรม
,วัดสีมาราม
,วัดโป่งสังข์
,วัดเขาบัวขาว
,วัดพรมเขต
,วัดศรีกัลยาณนิคม
,วัดวิกสิตวิทยาราม
,วัดชอนเจริญธรรม
,วัดหนองคูน้อย
,วัดคลองสองหน่อ
,วัดหนองเต่าเหนือ
,วัดบ่อพลับ
,วัดสวรรค์วิถีธรรมาราม
,วัดวังรอ
,วัดหนองตางู
,วัดหนองสร้อยทอง
,วัดเนินเวียง
,วัดหัวพลวง
,วัดหนองยาว
,วัดพุขมิ้น
,วัดเขาหน่อ
,วัดส้มเสี้ยว
,วัดพระบางมงคล
,วัดเขาดุม
,วัดหนองแฟบ
,วัดวังกระโดนน้อย
,วัดเกยไชยใต้
,วัดรังย้อยราษฎร์เจริญ
,วัดวังม้า
,วัดปากง่าม
,วัดหนองจิก
,วัดอินทรเมรี
,วัดไผ่ขวาง
,วัดเขาเจดีย์
,วัดแสงสวรรค์
,วัดคลองกำลัง
,วัดหัวถนนกลาง
,วัดชัยมงคล
,วัดเขาสามยอด
,วัดช่องคีรีศรีสิทธิวราราม
,วัดทับกฤชกลาง
,วัดหนองม่วง
,วัดอุดมพร
,วัดพลับพลาชัย
,วัดยางขาว
,วัดลาดตะกุด
,วัดหนองโบสถ์
,วัดคีรีวง
,วัดหนองพรมหน่อ
,วัดห้วยวารีใต้
,วัดห้วยถั่ว
,วัดหนองกระทิง
,วัดบวรประชาสัคค์
,วัดศรีสวรรค์สังฆาราม
,วัดมหาโพธิใต้
,วัดเขาดินเหนือ
,วัดสอนจันทร์
,วัดท่าจันทร์วิปัสสนา
,วัดเก้าเลี้ยว
,วัดสระทะเล
,วัดคลองคาง
,วัดวังซ่าน
,วัดหนองถ้ำวัว
,วัดลาดค้าว
,วัดท่าทราย
,วัดห้วยถั่วกลาง
,วัดเขาขาด
,วัดหนองไร่
,วัดอินทาราม
,วัดศรีไกรลาศ
,วัดประชาศึกษา 
,วัดหนองประดู่
,วัดดงมัน
,วัดสุวรรณรัตนาราม
,วัดตะเคียนทอง
,วัดบึงน้ำใส
,วัดเนินม่วง
,วัดชุมพลสามัคคีธรรม
,วัดเกาะหงษ์
,วัดตาสังใต้
,วัดสวรรค์ธาราม
,วัดนกคลาน
,วัดสุคตวราราม
,วัดโค้งสวอง
,วัดรังงาม
,วัดมหาโพธิเหนือ
,วัดบ้านไร่
,วัดธรรมรงค์สวัสดิ์
,วัดทุ่งตัน
,วัดโคกกร่าง
,วัดเขาบ่อพลับ
,วัดคลองปลากดใน
,วัดสวรรค์ประชากร
,วัดศาลเจ้า 
,วัดคีรีล้อม
,วัดเทพมงคลปานสาราม
,วัดนครสวรรค์
,วัดหนองเบน
,วัดดอนพลอง
,วัดโคกเจริญ
,วัดแหลมชนิน
,วัดผาแดง
,วัดท่าสุ่ม
,วัดทุ่งตาล
,วัดใหม่วารีเย็น
,วัดตะเคียนเลื่อน
,วัดหนองกระสังข์
,วัดพุนิมิต
,วัดบ้านไผ่
,วัดเกยไชยเหนือ
,วัดหนองปรือ
,วัดเขาดินศิริวัฒนา
,วัดเนินทอง
,วัดเขาภูคา
,วัดโนนโพธิ์
,วัดโพธาราม
,วัดวังมหากร
,วัดหนองเนิน
,วัดจอมคีรีนาคพรต
,วัดดอนขวาง
,วัดคลองสาลี
,วัดโคกสว่าง
,วัดเขาวงษ์
,วัดกล่ำหูกวาง
,วัดพุชะพลูใต้
,วัดหัวงิ้ว
,วัดธารทหาร
,วัดวังยาง
,วัดหนองคร่อ
,วัดห้วยบง
,วัดน้ำทรง
,วัดบริรักษ์ประชาสาร
,วัดดงขวาง
,วัดวังสำราญ
,วัดเทพพรสวรรค์ธารหวาย
,วัดหนองหม้อ
,วัดเกาะแก้ว
,วัดสร้อยละคร
,วัดธรรมรักขิตาราม
,วัดประชาสรรค์
,วัดหนองกระทุ่มทอง
,วัดพุสว่าง
,วัดเนินประดู่
,วัดคูหาโสภณ
,วัดคลองระนง
,วัดดงขุย
,วัดเขาตอง
,วัดพุทธนิมิต
,วัดดงคู้
,วัดคีรีสวรรค์
,วัดเขาสูง
