จังหวัด,รายชื่อวัด
,วัดม่วงเย็น
,วัดเขาค้อพัฒนาราม
,วัดตะกุดไผ่
,วัดลำนารวย
,วัดซับข่อย
,วัดแม่น้ำแควป่าสัก
,วัดเนินแก้วสว่างสีทอง
,วัดใหม่ประสานบุญญาราม 
,วัดหนองไลย์
,วัดวิมุตตาราม
,วัดนิรมลวัฒนา
,วัดท่าไม้ทอง
,วัดทุ่งสว่าง
,วัดเนินศิลาเพชร
,วัดเทพสโมสร
,วัดอาคเนย์
,วัดเกตุสามัคคีธรรม
,วัดศรีสำราญ
,วัดวังไทรทอง 
,วัดประเชชัย
,วัดมะเดื่องาม
,วัดศาลาลาย
,วัดบรรพตยอดฟ้าวนาราม
,วัดวีรธรรมาราม
,วัดจันทร์
,วัดตาล
,วัดใหม่สามัคคี
,วัดเนินสว่างอีเลิศ
,วัดพุเตยประสิทธิ์
,วัดสำราญราษฎร์สามัคคี
,วัดวารีล้อม
,วัดขามตาก
,วัดอีสานสามัคคี
,วัดศรีสมพร
,วัดราษฎร์บำรุง
,วัดสนามบิน
,วัดวังขาม
,วัดสว่างอรุณ
,วัดศรีเมือง
,วัดสนธิกรประชาราม
,วัดเนินสง่า
,วัดโสมนัส
,วัดหนองโก
,วัดชลประทาน
,วัดศีรษะเกตุ
,วัดภูเขาทอง
,วัดป่าเรไรทอง
,วัดเนินสว่าง
,วัดญาณเมธี
,วัดโพธิ์งอย
,วัดพิกุลบุญนาค
,วัดสว่างอารมณ์
,วัดโนนสว่าง
,วัดสันติธรรม
,วัดน้ำคำเหนือ
,วัดประชุมคงคาราม
,วัดประชิตกัลยาณมุนี
,วัดเนินโกกน้อย
,วัดดงเสือเหลือง
,วัดสามัคคีพัฒนาราม
,วัดวังลี
,วัดโรงวัว
,วัดปู่จ้าว
,วัดโนนสว่างจันทร์
,วัดธาตุพลแพง
,วัดราษฎร์เจริญสามัคคีธรรม
,วัดศรีชมภู
,วัดหนองบัวแก้ว
,วัดกุดตาแร้ว
,วัดทรัพย์พุทธา
,วัดศรีสุมังค์
,วัดศรีทัศน์
,วัดสินธนาราม
,วัดทรายงาม
,วัดป่าไพบูลย์
,วัดศรีเจริญชัย
,วัดศิลาจารย์
,วัดตะเบาน้อย
,วัดเฉลียงลับ
,วัดโฆษา
,วัดหลักด่าน
,วัดถ้ำน้ำบัง
,วัดคงสมโภชน์
,วัดสว่างเนตร
,วัดโป่งสามขา
,วัดถ้ำมงคล
,วัดท่ามะกล้วย
,วัดพรศรัทธาราม
,วัดศรีสุมังคลาราม
,วัดท่าแร่
,วัดเขาคณฑา
,วัดบรรพตาราม
,วัดโพธิ์เตี้ย
,วัดท่าด้วง
,วัดป่าเกษมสุข
,วัดวังชงโค
,วัดชัยทอง
,วัดไพรสณฑ์ศักดาราม
,วัดราษฎร์ศรัทธาธรรม
,วัดโพธิ์ศรีสองคร
,วัดพุเตยวนาราม
,วัดชัยพฤกษ์
,วัดสว่างคงคา
,วัดประชานิมิต
,วัดบ้านวังเหว
,วัดไร่ตาพุฒ
,วัดโนนชาติสามัคคี
,วัดภูศรีสวรรค์
,วัดเวียงโพธิ์งาม
,วัดวารีวงษ์
,วัดชัยมงคล
,วัดใหม่สามัคคีธรรม
,วัดหลักเมืองพัฒนาราม
,วัดดงมูลเหล็ก
,วัดบ้านใหม่
,วัดทรัพย์เกษตร 
,วัดเทพนิมิตวราราม
,วัดหนองม่วง
,วัดสามแยก
,วัดวังกำแพงสามัคคีธรรม
,วัดบึงกระจับ
,วัดจอมแจ้งสว่างอารมณ์
,วัดหนองพลวง
,วัดลาดแค
,วัดศิริมงคล
,วัดศรีจันดาธรรม
,วัดปากน้ำ 
,วัดหนองเขียวราษฎร์สามัคคี
,วัดยาวีเหนือ
,วัดจันทราราม
,วัดวังสะตือ
,วัดบ้านสระเกษ
,วัดซับน้อยพัฒนา
,วัดเขาปูนศรัทธาราม
,วัดธรรมเสมา
,วัดโพธิ์สว่าง
,วัดโนนป่าลวก
,วัดปากออก
,วัดหนองมะค่า
,วัดหนองระมาน
,วัดเขาข้าหลวง
,วัดอู่เรือ
,วัดสิริรัตนาราม
,วัดโนนประชาสรรค์
,วัดทุ่งวารีลาภอุดม
,วัดวังน้ำเย็น
,วัดลำพาด
,วัดป่าไพศาล
,วัดเนินสว่างวังขอน
,วัดท่ากกแก
,วัดสว่างแสนจันทร์
,วัดโพธิ์ศรีธรรมาราม
,วัดโนนสุวรรณ
,วัดราษฎร์สุขเกษม
,วัดพระแก้ว
,วัดดาวนิมิต
,วัดม่วงชุม
,วัดป่าสักเรไร
,วัดราษฎร์บูรณะ
,วัดบ้านกลาง
,วัดศิลาดอกไม้
,วัดห้วยแล้ง
,วัดนาสนุ่น
,วัดเนินพัฒนา
,วัดมหาธาตุ
,วัดจอมศรี
,วัดโคกสง่า
,วัดศิลาโมง
,วัดราษฏร์ศรัทธาราม
,วัดราษฎร์ประดิษฐ์วราราม
,วัดเขาน้อยรังแตน
,วัดสามัคคีวัฒนา
,วัดวังไทร
,วัดสิรินทาราม
,วัดยางลาด
,วัดโบสถ์โพธิ์ทอง
,วัดกกกะทอน
,วัดศรีสมบูรณ์
,วัดศรีมงคล
,วัดงิ้วงามโนนสว่าง
,วัดป่าบ่อรัง
,วัดทรายทองวนาราม
,วัดซับสมอทอด
,วัดศรีสะอาดวราราม
,วัดเวฬุวนาราม
,วัดอรัญญาวาส
,วัดยุบใหญ่ศรีเจริญธรรม
,วัดสว่างสันติวรรณ
,วัดหนองหวาย
,วัดบ่อมะกัก
,วัดราษฎร์ศรัทธาราม
,วัดครองยุต
,วัดขอนยางขวาง
,วัดป่าอรัญญวาส
,วัดปากน้ำ
,วัดคลองดู่
,วัดน้ำก้ออินเตชวราราม 
,วัดสว่างยางคำ
,วัดโคกยาว
,วัดโคกสะแกลาด
,วัดบุญชัย
,วัดรังย้อย
,วัดอุดมมังคลาราม
,วัดบ้านไร่
,วัดรักไทย
,วัดเขาคลัง
,วัดหนองบังเริง
,วัดมาบสมอ
,วัดอรุญญาศรี
,วัดศิลามงคล
,วัดขามชุม
,วัดทุ่งเศรษฐี
,วัดซอกซาย
,วัดวังขอน
,วัดโพธิ์ตาก
,วัดเขาน้อย
,วัดกุดเป้า
,วัดวารีวราราม
,วัดสำราญรมย์
,วัดเสาธงทอง
,วัดดงแขวน
,วัดโคกกรวด
,วัดอุดมมงคล
,วัดตาคลีภิรมย์
,วัดบุ่งกกเรียง
,วัดศรีบุญเรือง
,วัดโคกเจริญ
,วัดทุ่งใหญ่
,วัดราษฎร์บำรุงสามัคคีธรรม
,วัดดอกไม้
,วัดคลองบน
,วัดหินแก้ว
,วัดสระประทุมทอง
,วัดโพธิ์ศรี
,วัดห้วยข่อย 
,วัดธารทิพย์
,วัดธุตังคาราม
,วัดทุ่งแจ้ง
,วัดโคกตายอ
,วัดพรมยาม
,วัดเขาแม่แก่
,วัดหนองโปร่ง
,วัดไทรงาม
,วัดนาพ่อสอง
,วัดโนนสมพร
,วัดโพธาราม
,วัดศิริรัตน์วนาราม
,วัดเจริญศรัทธาราษฎร์
,วัดเพชราราม
,วัดโนนศรัทธาชุม
,วัดมุจรินทร์
,วัดโพธิ์ไทร
,วัดวังยาว
,วัดประตูดาว
,วัดห้วยชัน
,วัดโคกสว่าง
,วัดนาแซงน้อย 
,วัดธรรมรัตนาราม
,วัดคลองกระโบน
,วัดป่าแสงทอง
,วัดนาเฉลียง
,วัดตะเคียนงาม
,วัดโพธิ์งาม
,วัดบุมะกรูด
,วัดชนะชิงชัย
,วัดโพธิ์ศรีสามัคคี
,วัดท่าผู
,วัดขามเรียง
,วัดโพธิ์เจดีย์ลอย
,วัดอินทร์เจริญ
,วัดเนินร่มโพธิ์
,วัดโพธิ์ชุม
,วัดซับไพรวัลย์
,วัดศรีเจริญ
,วัดนาข้าวดอ
,วัดลำกระทิงทอง
,วัดราหุล
,วัดภูเขาดิน
,วัดบ้านนายาว
,วัดถ้ำวังนาง
,วัดไทรงามสามัคคี
,วัดบ้านนาสามัคคี
,วัดเกาะแก้ว
,วัดห้วยนาค
,วัดวังก้นหวด
,วัดดอนไชย
,วัดหนองสรวง
,วัดโคกสำราญ
,วัดหัวนา
,วัดใหม่ประทานพร
,วัดพิกุลทอง
,วัดศรีวิชัย
,วัดแก่งเสี้ยว
,วัดร่องหอย
,วัดสันติวิหาร
,วัดวารีวนาราม
,วัดวิสุทธิมัคคาราม
,วัดดงขุย
,วัดเนินสบาย
,วัดลัฎฐิวัน
,วัดเทศาวาส
,วัดเนินสว่างราษฎร์ศรัทธา
,วัดไทรย้อย
