จังหวัด,รายชื่อวัด
,วัดซับป่าพลู
,วัดหนองขนาก 
,วัดหูช้าง
,วัดปากคลองท่าซุง
,วัดเขาโคกโค
,วัดตะคล้อ
,วัดเขาน้อย
,วัดดอนเพชร
,วัดดงแขวน
,วัดศรีบุญเรือง
,วัดบางกุ้ง
,วัดหนองแว่น
,วัดดงประดาพระ
,วัดคลองหวาย
,วัดเขาหินเทิน
,วัดหนองสะแก
,วัดทุ่งนาไทย
,วัดเพชรเจริญ
,วัดใหม่หนองแก
,วัดดอนขวาง
,วัดชุมทหาร 
,วัดทุ่งนา
,วัดใหม่หนองแขม
,วัดโปรดภาวนา
,วัดทรัพย์สมบูรณ์ 
,วัดใหม่เขาปูน
,วัดห้วยบง
,วัดดงขวาง
,วัดหาดทนง
,วัดเขาน้อย 
,วัดปรักมะม่วง
,วัดหนองเป็ดก่า
,วัดป่าศรัทธาธรรม 
,วัดพิชัยปุรณาราม
,วัดหนองผักกาด
,วัดทุ่งนางาม
,วัดเวฬุวนาราม 
,วัดบึงแห้ง
,วัดหนองมะเขือ
,วัดหินโหง่น 
,วัดดอนตาเสา
,วัดบ่อยาง
,วัดหนองระแหงใต้
,วัดเขาโจโก้
,วัดเนินมะค่า
,วัดหนองระแหงเหนือ
,วัดพันสี
,วัดหนองตางู
