จังหวัด,รายชื่อวัด
,วัดหนองน้ำส้ม
,วัดจันทร์
,วัดมหาพล
,วัดอัมพวา
,วัดนาคู 
,วัดเจ้าเจ็ดใน
,วัดโคกจินดาราม
,วัดชีปะขาว
,วัดสุเมธ
,วัดบางซ้ายนอก
,วัดลาดประทุมคงคาราม
,วัดบ้านแป้ง
,วัดเทพจันทร์ลอย
,วัดบันลือธรรม
,วัดโบสถ์สมพรชัย
,วัดราษฎร์บำรุง
,วัดโพธิ์เอน
,วัดสามกอ
,วัดสามไถ
,วัดป่าคา
,วัดหัวคุ้ง
,วัดภูเขาทอง
,วัดทุ่งศรีโพธิ์
,วัดกลางรามัญ
,วัดเศวตศิลาราม
,วัดสว่างอารมณ์
,วัดแก้วตา
,วัดอุโลม
,วัดทองจันทริการาม
,วัดทางหลวง
,วัดโพธิ์แตงเหนือ
,วัดชุมแสง
,วัดใหม่ต้านทาน
,วัดพิกุลโสคันธ์
,วัดเทพธาราราม
,วัดเทพกุญชร
,วัดเสาธงเก่า
,วัดมาบพระจันทร์
,วัดเก้าห้อง
,วัดบ้านแถว
,วัดบ้านแพน
,วัดประดู่ทรงธรรม
,วัดพระงาม
,วัดจุฬามณี
,วัดลำตะเคียน
,วัดหนองกลาง
,วัดวัง
,วัดปทุมวัน
,วัดหนองโสน
,วัดสุคันธาราม
,วัดศิวาราม
,วัดแก้วฟ้า
,วัดยางนม
,วัดท่าการ้อง
,วัดมะขามโพลง
,วัดช้าง
,วัดจงกลณี
,วัดหัวเวียง
,วัดพระเมรุราชิการามวรวิหาร หรือ
,วัดปราสาททอง
,วัดพนัญเชิงวรวิหาร
,วัดแม่นางปลื้ม
,วัดบ้านหว้า
,วัดมารวิชัย
,วัดบ้านชุ้ง
,วัดราษฎร์ศรัทธาธรรม
,วัดบ้านช้าง
,วัดโรงนา
,วัดสะแก
,วัดราษฎรบรรจง
,วัดจักราช
,วัดหลวงพ่อเขียว
,วัดกลางเกาะระกำ
,วัดมเหยงคณ์
,วัดหน้าต่างนอก
,วัดลาดชะโด
,วัดขุนทิพย์
,วัดกระแซง
,วัดยม
,วัดตาลานใต้
,วัดคู้สลอดวุฒิโสภณ
,วัดผดุงธรรม
,วัดโพธิ์ลำแพน
,วัดบ้านพาด
,วัดจอมเกษ
,วัดโพธิ์ประสิทธิ์
,วัดนิเวศธรรมประวัติราชวรวิหาร
,วัดคลองน้ำชา
,วัดราชประดิษฐาน
,วัดหนองนาง
,วัดไชย
,วัดสำพะเนียง
,วัดมหาโลก
,วัดอินกัลยา
,วัดโคกสังข์
,วัดหนองโคก
,วัดตึกคชหิรัญศรัทธาราม
,วัดม่วง
,วัดศรีภวังค์
,วัดศรีโพธิ์
,วัดท่าโขลง 
,วัดบัวงาม
,วัดกกแก้วบูรพา
,วัดธรรมนิยม
,วัดตำหนัก
,วัดแก้วสุวรรณ
,วัดหนองเครือบุญ
,วัดเชียงรากน้อย
,วัดศาลาลอย
,วัดเปรมประชากร
,วัดบำรุงธรรม
,วัดคลองบุญ
,วัดพรหมนิวาสวรวิหาร
,วัดหัวหิน
,วัดราชบัวขาว
,วัดอุทการาม
,วัดกษัตราธิราชวรวิหาร
,วัดช่างทอง
,วัดสำมะกัน
,วัดโพธิ์สาวหาญ
,วัดโคกหิรัญ
,วัดไก่
,วัดสามตุ่ม
,วัดชุมพล
,วัดจรเข้ไล่
,วัดแคท่าเรือ
,วัดละมุด
,วัดศาลาปูนวรวิหาร
,วัดเสาธง
,วัดทองทรงธรรม
,วัดผึ่งแดด
,วัดโขดเขมาราม
,วัดบ้านดาบ
,วัดสะตือ
,วัดพระแก้ว
,วัดดอนพุทรา
,วัดจำปา
,วัดศรีประชา
,วัดจันทร์ประเทศ
,วัดอินทาราม
,วัดกะสังข์
,วัดธรรมโชติการาม
,วัดสามบัณฑิต
,วัดธรรมรส
,วัดเกตุ
,วัดมหาจุฬาลงกรณราชูทิศ 
,วัดบางเดื่อ
,วัดบ้านอ้อ
,วัดตูม
,วัดชายนา
,วัดกระโดงทอง
,วัดบ้านสร้าง
,วัดขนอน
,วัดไพฑูริย์ถนิมาราม
,วัดบุญกันนาวาส
,วัดบ้านพลับ
,วัดบ้านม้า
,วัดญาณเสน
,วัดธรรมนาวา
,วัดปากน้ำ
,วัดดอนลาน
,วัดบางกะทิง
,วัดสนามไชย
,วัดลาดชิด
,วัดสง่างาม
,วัดใหม่
,วัดโพธิ์แตงใต้
,วัดเจริญธรรม
,วัดธรรมจริยา
,วัดโพธิ์ลอย
,วัดศักดิ์
,วัดขุนจ่าธรรมาราม
,วัดป่าศรีถาวรอยุธยา
,วัดบางบาล
,วัดโบสถ์อินทราราม
,วัดเสด็จ
,วัดนครหลวง
,วัดโคกกรวด
,วัดนาค
,วัดพรหมนิมิต
,วัดร้อยไร่
,วัดบางระกำ
,วัดลุ่ม
,วัดบางไทร
,วัดขนอนใต้
,วัดดอกไม้
,วัดลำพระยาราษฎร์เจริญธรรม
,วัดบ้านแดง
,วัดศาลาแดง
,วัดป่าโค
,วัดนครโปรดสัตว์
,วัดดอนกลาง
,วัดโพธิ์ทองหนองจิก
,วัดอินทอารี
,วัดตะโหนด
,วัดไผ่โสมนรินทร์
,วัดกุฎีประสิทธิ์
,วัดพร้าวโสภณาราม
,วัดไทรงาม
,วัดใหญ่เทพนิมิตร
,วัดเกาะราษฎร์ศรัทธาธรรม
,วัดเทพอุปการาม
,วัดโปรดสัตว์
,วัดโพธิ์ไทร
,วัดใหม่ชุมพล
,วัดนางชี
,วัดโคก
,วัดนาอุ่น
,วัดนนทรีย์
,วัดวรเชษฐ์
,วัดค่าย
,วัดห้วยจรเข้
,วัดโคกม่วง
,วัดขุนพรหม
,วัดน้ำเต้า
,วัดประสาท
,วัดอ่างทอง
,วัดขุนทราย
,วัดสมณโกฏฐาราม
,วัดสฎางค์
,วัดเกาะแก้ว
,วัดน้อมประชาสรรค์
,วัดวังแดงใต้
,วัดใหม่สองห้อง
,วัดสีจำปา
,วัดศิริสุขาราม
,วัดบางปลาหมอ
,วัดสหกรณ์ธรรมนิมิต
,วัดบางกะจะ
,วัดบ้านขวาง
,วัดวรโพธิ์
,วัดพรานนก
,วัดวงษ์สวรรค์
,วัดสันติธรรมาราม
,วัดโบสถ์พัทธสีมา
,วัดบางยี่โท
,วัดทรงกุศล
,วัดโบสถ์
,วัดวชิรธรรมาราม
,วัดหนองแห้ว
,วัดประดู่โลกเชฎฐ์
,วัดโตนด
,วัดเกาะแก้วเกษฎาราม
,วัดท่า
,วัดเจ้าเจ็ดนอก
,วัดจันทาราม
,วัดกระโจมทอง
,วัดใบบัว
,วัดสุวรรณเจดีย์
