จังหวัด,รายชื่อวัด
,วัดวังยาง 
,วัดนางาม
,วัดป่าจุฬามณี 
,วัดธาตุสิมมา
,วัดหนองยาว
,วัดป่าร้อยอรัญญา
,วัดอดิสัยวนาราม
,วัดศรีสุมังคลาราม
,วัดศรีสองคอน
,วัดประดิษฐถาวร
,วัดพนอมทุ่ง
,วัดศรีชมภูดาลัย
,วัดมงคลบุรีศักดาราม
,วัดพุทธยาภิบาล
,วัดธรรมประดิษฐ์
,วัดจอมพลาวาส
,วัดศรีไพวัลย์
,วัดสมศรี
,วัดชัยมงคล
,วัดประดู่ดงเย็น
,วัดป่าโพนทอง
,วัดศิริมงคล
,วัดวิปัสสนาธรรม
,วัดสามัคคี
,วัดโพนตูม
,วัดโสมนัสไชยาวาส
,วัดโพธิ์สว่าง
,วัดมเหศรสุภาราม
,วัดศรีกาย
,วัดท่าโพธิ์ชัย
,วัดไตรรัตนาราม
,วัดนาน้อย
,วัดศรีผึ้งวิทยาราม
,วัดหัวโพน
,วัดสว่าง
,วัดพนอมวัลลิการาม
,วัดอัมพวนาราม
,วัดท่าชาลีลำพร
,วัดปทุมวปยาราม
,วัดนายอภิรมย์
,วัดเจริญชัย
,วัดนาคู
,วัดสุมงคล
,วัดบางประสิทธิ์
,วัดศรีโพธิ์ชัย
,วัดพุทธสีมา
,วัดเทพนัดดา
,วัดเอนกธรรมคุณ
,วัดศรีสวาท
,วัดอุดมรักษี
,วัดศรีสมบูรณ์
,วัดโพธิ์สุม
,วัดป่าสุวรรณาราม
,วัดเจริญศิลป์
,วัดนาโป่ง
,วัดวิชัยการาม
,วัดศรีโนนสูง
,วัดพิทักษ์ประชาสามัคคี
,วัดศรีจอมแจ้ง
,วัดศรีบัวบาน
,วัดดอนสวรรค์
,วัดโนนสะอาด
,วัดดอนดู่
,วัดหนองหญ้าไซ
,วัดโพธิ์ตาก
,วัดสุนันทาวาส
,วัดนากระทืม
,วัดป่าหว้าน
,วัดท่าสีลารมณ์
,วัดอรัญญศรีชมชื่น
,วัดมิตรภาพ
,วัดศรีโคตรคีรี
,วัดมโนธรรมทาน
,วัดโนนจันทร์
,วัดบุปผาราม
,วัดท่าดอกแก้วเหนือ
,วัดดอนกลาง
,วัดโพนแพง
,วัดบุญบัวทอง
,วัดธรรมบรรพต 
,วัดมุขะอุดม
,วัดโพธิ์พฤกษ์คุณาราม
,วัดอรุณวนาราม
,วัดปทุมธรรมาราม
,วัดโพธิ์ไทร
,วัดน้อยทวย
,วัดโคกสว่าง
,วัดยอดลำธาร
,วัดโนนสวรรค์
,วัดฉิมวาส
,วัดวังยาง
,วัดสิริมงคล
,วัดป่าสุคนธรักษ์
,วัดประดิษฐ์บุปผาราม
,วัดยอดโพธิ์ทอง
,วัดโพธิ์ชัยมงคล
,วัดดงขวาง
,วัดเหนือบัวรพา
,วัดสว่างมุจรินทร์
,วัดยางสูง
,วัดม่วงสุม
,วัดอุดมธรรมาราม
,วัดโชติการาม
,วัดหายโศก
,วัดหัวบึง
,วัดพุทธนิมิต
,วัดป่าคำสะอาด
,วัดสว่างศิลาวาส
