จังหวัด,รายชื่อวัด
,วัดประชาสามัคคี 
,วัดนาเจริญ
,วัดปงใหม่
,วัดห้วยหม้อ
,วัดไชยอาวาส
,วัดผาฮาว
,วัดกำแพงหิน
,วัดห้วยสา
,วัดบ้านธาตุ
,วัดดาวเรือง
,วัดทุ่งรวงทอง
,วัดต้นต้องเวียงโกมคำนคร
,วัดสถิตย์ธัมมาราม
,วัดป่าฝาง
,วัดทุ่มท่า
,วัดค้างหงษ์
,วัดปัวแหลง
,วัดกว้าน
,วัดเมืองอิงหลวง
,วัดดอนมูล
,วัดไชยสถาน
,วัดห้วยลึก
,วัดดอยอิสาน
,วัดหนองบัวเงิน
,วัดนาอ้อม
,วัดแม่นาเรือ
,วัดศรีเมืองมาง
,วัดอารามป่าน้อย
,วัดต๊ำนกกก
,วัดบุญฮอม
,วัดทุ่งกล้วย
,วัดศรีไฮคำ
,วัดผาช้างมูบ
,วัดแม่ต๋ำ
,วัดวังถ้ำ
,วัดพระธาตุภูซาง
,วัดสร้อยศรี
,วัดห้วยไคร้
,วัดบุญโยง
,วัดปงสนุก
,วัดรัตนวนาราม
,วัดดอนเรือง
,วัดอนาลโยทิพยาราม
,วัดศรีบุญชุม
,วัดแม่วังช้าง
,วัดลี
,วัดมงคลคีรี
,วัดพระธาตุมุงเมือง
,วัดสันสลี
,วัดพระธาตุจอมคีรีเวียงหม้าย
,วัดต๊ำม่อน 
,วัดจำปาหลวง
,วัดปัวดอย
,วัดผาตั้ง
,วัดป่าลานคำ
,วัดบ้านเหยี่ยน
,วัดป่าแขม
,วัดหัวข่วงแก้ว
,วัดบ้านทุ่ง
,วัดร่องป่าเปา
,วัดสุวรรณคูหา
,วัดน้ำฮาก
,วัดสันหลวง
,วัดทุ่งแขม
,วัดแม่สุกธาตุ
,วัดห้วยแก้วหลวง
,วัดศรีล้อม
,วัดพระธาตุจอมไคร้
,วัดควรดง
,วัดฮวก
,วัดนันตาราม 
,วัดช้างหิน
,วัดตุ่นกลาง
,วัดดงสุวรรณ
,วัดราชคฤห์
,วัดใหม่บ้านบอน
,วัดต๊ำกลาง
,วัดปง
,วัดกู่ผางลาง
,วัดแม่ต๋อมใน
,วัดป่าแดง
,วัดใหม่หลวง
,วัดสางเหนือ
,วัดปทุมทอง
,วัดหนองบัว
,วัดทราย
,วัดงุ้นพัฒนา
,วัดสีมา
,วัดปัวชัย
,วัดบ้านปิน
,วัดเก้าเงา
,วัดพระธาตุภูปอ 
,วัดสันป่าสัก
,วัดฝายกวาง
,วัดจำบอน
,วัดสีพรม
,วัดเชียงหมั้น
,วัดป่าคาใหม่
,วัดต๋อมใต้
,วัดหาดแฟน
,วัดปัจฉิมวาส
,วัดพระธาตุดอยหยวก
,วัดพระธาตุกู่ตั้ง
,วัดบ้านบัว
,วัดห้วยเกี๋ยง
,วัดศรีดอนตัน
,วัดใหม่ต้นฝาง
,วัดศรีบังวัน
,วัดทองแย้ม
,วัดพระธาตุบุญนาค
,วัดปางป้อม
,วัดปางวัว
,วัดศรีสำราญ
,วัดน้ำจุน
,วัดศรีดอนมูล
,วัดห้วยข้าวก่ำ
,วัดบ้านหลวง
,วัดอินทร์ฐาน
,วัดแม่กาหลวง
,วัดพระธาตุต้นฝาง
,วัดสันต้นแหน
,วัดสุขเกษม
,วัดทุ่งกิ่ว
,วัดเปื๋อยเปียง
,วัดท่ากลอง
,วัดสลาบ
,วัดบ้านเลี้ยว
,วัดพระธาตุจำม่วง
,วัดฝายหิน
,วัดดอนเหล็ก
,วัดหนองลาว
,วัดหนองขวง
,วัดราษฎร์บำรุง
,วัดรัตนคูหาวนาราม
,วัดต๊ำป่าลาน
,วัดพระธาตุดอยน้อย
,วัดป่าม่วง
,วัดทุ่งควบ
,วัดศรีปิงเมือง
,วัดป่าคา
,วัดศรีชุม
,วัดหลวง
,วัดต๊ำน้ำล้อม
,วัดป่าตุ้ม
,วัดต๋อมกลาง
,วัดสว่างอารมณ์
,วัดสั่นป่างิ้วงาม
,วัดบุญเรือง
,วัดวังเค็มใหม่
,วัดจนหลวง
,วัดศรีเมืองมูล
,วัดท่าจำปี
,วัดผาลาด
,วัดสระ
,วัดเชียงบาน
,วัดไชยพฤกษ์
,วัดห้วยทรายขาว
,วัดพระธาตุขิงแกง
,วัดพระธาตุดอยคำ
,วัดปัว
,วัดแม่เย็นใต้
,วัดกาดถี
,วัดไทยสุภาพ
,วัดตาลถ้อย
,วัดห้วยยางขาม
,วัดศรีบุญยืน
,วัดน้ำปุก
,วัดแม่กาห้วยเคียน
,วัดเชียงคาน
,วัดปัวใหม่
,วัดหนองเลา
,วัดปี้
,วัดห้วยทรายเลื่อน
,วัดศรีเกิด
,วัดแม่ทะลาย
,วัดเมืองชุม
,วัดบ้านแฮะ
,วัดวังบง
,วัดแสะ
,วัดร่องไฮ
,วัดไชยพรม
,วัดแม่ทาย
,วัดหย่วน
,วัดแดนเมือง
,วัดสันป่าถ่อน
,วัดไร่แสนสุข
,วัดต๊ำดอนมูล
,วัดบุบผาราม
,วัดแช่แห้ง
,วัดม่วง
,วัดป่าแดด
,วัดเชียงทอง
,วัดกิ่วชมภู
,วัดสบบง
,วัดใหม่น้ำเงิน
,วัดทุ่งหลวง
,วัดแม่ใส
,วัดสงเคราะห์ราษฎร์
,วัดพระธาตุภูขวาง
,วัดบุญเกิด
,วัดพระธาตุแจ่โห้ว
,วัดดอนเงิน
,วัดร่องชมภู
,วัดพระธาตุขุนห้วยสวด
,วัดตุ่นใต้
,วัดศรีดอนแก้ว
,วัดปางถ้ำ
,วัดร่องดู่
,วัดสันทราย
,วัดท่าฟ้าใต้
,วัดท่าร้อง
,วัดทุ่งหนอง
,วัดดอกบัว
,วัดพระแก้ว
,วัดม่วงชุม
,วัดดู่
,วัดจำปา
,วัดร่องเข็ม
,วัดสถาน
,วัดสันดอนแก้ว
,วัดสา
,วัดศรีดอนชัย 
,วัดแม่กาไร่
,วัดแบ่ง
,วัดโป่งเกลือ
,วัดสันช้างหิน
,วัดท่าฟ้าเหนือ
,วัดศรีเมืองชุม
,วัดบ้านตุ่น
,วัดบุญชุม
,วัดสันต้นผึ้ง
,วัดหล่ายพัฒนา
,วัดสันต้นหวีด
,วัดศรีปันต้น
,วัดทุ่งเย็น
,วัดเกษมสันติวนาราม
,วัดศรีมงคล
,วัดร่องคำ
,วัดม่อนป่าสัก
,วัดอิงโค้ง 
,วัดจำไก่
,วัดป่าแฝกกลาง
,วัดสันกว๊าน
,วัดศรีจอมแจ้ง
,วัดสันต้นม่วง
,วัดขุนต๊ำ
,วัดเนินสมบูรณ์วนาราม
,วัดบ้านไร่
,วัดทุ่งหล่ม
,วัดสบสา
,วัดป่ากล้วยงาม
,วัดศรีโคมคำ
,วัดกอก
,วัดบ้านโป่ง
,วัดเทพวราราม
,วัดพระธาตุโป่งขาม
,วัดสันกลาง
,วัดแวนโค้ง
,วัดสันหมื่นแก้ว
,วัดร้องใหม่
,วัดเหล่าธาตุ
,วัดก๊อซาว
,วัดแม่จั๊วะ
,วัดศรีดอนชัย
,วัดศรีบุญเรือง
,วัดสันปูเลย
,วัดทัศนาราม
,วัดใหม่พัฒนา 
,วัดเนินสามัคคี
,วัดภูมินทร์
,วัดเจดีย์งาม
,วัดแท่นคำ
,วัดหัวขัว
,วัดศรีสุพรรณ
,วัดดอนแก้ว
,วัดแม่พริกเทพนิมิตร
,วัดโพธาราม
,วัดสันป่าก้าว
,วัดบ้านแม่ปืม
,วัดป่าแฝกใต้
,วัดร้อง
,วัดร่องส้าน
,วัดไชยมงคล
,วัดภูเงิน
,วัดศรีกู่เอี้ยง
,วัดห้วยเคียนเหนือ
,วัดปันเจิง
,วัดงิ้วหงกเวียงโกมคำนคร
,วัดร่องย้าง
,วัดบ้านปุ 
,วัดป่าหนองหวี
,วัดสันบัวบก
,วัดพระธาตุดอยจุก
,วัดห้วยบง
,วัดล้า
,วัดห้วยสิงห์
,วัดบุญยืน
,วัดทุ่งกาไชย
,วัดควร
,วัดฝั่งหมิ่น
,วัดสระใต้
,วัดหลวงราชสัณฐาน
,วัดบุญโยชน์
,วัดพระธาตุจอมทอง
,วัดใหม่ดอนมูล
,วัดดอนไชย
,วัดนาดอ
,วัดป่าแดงบุญนาค
,วัดบ้านซ่อน
,วัดหัวนา
,วัดร่องไผ่
,วัดทุ่งต้นศรี
,วัดปางมดแดง
,วัดค่าไพบูลย์
,วัดร่องคือ
,วัดเกษศรี
,วัดแม่สุก
