จังหวัด,รายชื่อวัด
,วัดอู่ตะเภา
,วัดชุมโลง
,วัดพระเขียน
,วัดสารีปุตตาราม
,วัดกุมแป 
,วัดนพคุณ
,วัดราชปรีชา 
,วัดบางหว้า
,วัดวังหีบ
,วัดสาคูใต้ 
,วัดดอนรักษา
,วัดทายิการาม
,วัดบางด้วน
,วัดสุชาโต
,วัดอาตาปีคีรีเขต 
,วัดคีรีวง
,วัดเพชรจริก
,วัดหนองแตน
,วัดร่อนนา
,วัดพรหมมหาเถร 
,วัดเทพนมเชือด
,วัดหงส์แก้ว
,วัดคูพาย
,วัดมะนาวหวาน
,วัดทุ่งควาย
,วัดสวนจันทร์
,วัดศาลามีชัย
,วัดพรุบัว 
,วัดวิมุตติธรรม
,วัดสากเหล็ก
,วัดมะม่วงปลายแขน
,วัดโบราณาราม
,วัดพิศาลนฤมิตร
,วัดป่าถ้ำตลอด
,วัดจันทน์ธาตุทาราม
,วัดสระนางหงส์ 
,วัดสาขาชาติพงศ์
,วัดอินทาราม
,วัดขนาน
,วัดมะขาม
,วัดวังเลา
,วัดนาวง
,วัดควนสงฆ์
,วัดสีตลากร
,วัดบางจาก
,วัดเกาะรุ้งกาญจนาภิเษก 
,วัดมุขธารา
,วัดเขาขนอม
,วัดชลธาราม
,วัดชายนา
,วัดคงคาสวัสดิ์
,วัดน้ำรอบ 
,วัดกาญจนาราม 
,วัดปากน้ำ
,วัดประสานมิตร 
,วัดเจดีย์
,วัดพระเลียบ
,วัดชมพูประดิษฐ์ 
,วัดมัชฌิมาวาส
,วัดสุวรรณคีรี
,วัดดอนตรอ
,วัดโคกสูง
,วัดศรีพิบูลย์
,วัดศรีมาประสิทธิ์ 
,วัดบางศาลา
,วัดโทเอก 
,วัดบางวงศ์
,วัดเสาธงทอง
,วัดหัวช้าง
,วัดสรรเสริญ 
,วัดเขาพระทอง 
,วัดมัชฌิมภูมิวราราม
,วัดโพธาราม(ปากจัง
,วัดปากระวะ
,วัดมณีเจริญ
,วัดธรรมารามแสงประสิทธิ์ 
,วัดปากด่าน
,วัดบุญประสิทธิ์ 
,วัดเสม็ดจวน
,วัดโทตรี
,วัดโพธาราม
,วัดกลางพัฒนาราม
,วัดศรีเทพนฤมิตรวนาราม 
,วัดเขาหัวช้าง 
,วัดคลองขยัน
,วัดจันพอ
,วัดพิศิษฐ์อรรถาราม
,วัดโคกกะถิน 
,วัดคงคาวดี
,วัดเทพประธานวนาราม 
,วัดควนส้าน
,วัดเขาวังทอง 
,วัดสุกการาม
,วัดทวยเทพ
,วัดราษฎร์ประดิษฐ์
,วัดคลองน้อย
,วัดภูเขาดิน
,วัดเขาปูน
,วัดประดู่พัฒนาราม
,วัดเขาลำปะ 
,วัดชัน
,วัดพิบูลยาราม 
,วัดภูเขาหลัก
,วัดควนดินแดง 
,วัดสุวรรณรังษี 
,วัดนาเขลียง
,วัดเกาะนางโดย 
,วัดน้ำสรง
,วัดโบสถ์
,วัดจันทาราม
,วัดเขากลาย
,วัดราษฎร์ประดิษฐ์ 
,วัดประดู่นันทาราม 
,วัดวังรีบุญเลิศ 
