จังหวัด,รายชื่อวัด
,วัดคลองขุดเล็ก
,วัดเกษมสรณาราม
,วัดประชาโฆสิตาราม
,วัดเจริญรัตนาราม
,วัดปากง่าม
,วัดสินวิเศษศรัทธาราม
,วัดอมรเทพ
,วัดโบสถ์
,วัดเสด็จ
,วัดธรรมประสิทธิ์
,วัดอลงกรณ์
,วัดเกตการาม
,วัดนางวัง
,วัดบุญนาคประชาสรรค์
,วัดอมรวดี
,วัดภุมรินทร์กุฎีทอง
,วัดนางพิมพ์
,วัดศรัทธาธรรม
,วัดเกาะแก้ว
,วัดปรกราษฎร์รังสฤษฏ์
,วัดแม่น้ำ
,วัดโพงพาง
,วัดป้อมแก้ว
,วัดลาดเป้ง
,วัดบางใหญ่
,วัดอินทาราม
,วัดเหมืองใหม่
,วัดตรีจินดาวัฒนาราม
,วัดบางประจันต์
,วัดท้องคุ้ง
,วัดบุญชูภาวนาราม
,วัดลาดใหญ่
,วัดพวงมาลัย
,วัดบางนางลี่ใหญ่
,วัดดอนมะโนรา
,วัดปากลัด
,วัดนางตะเคียน
,วัดบางคนทีนอก
,วัดเทพประสิทธิ์คณาวาส
,วัดปากสมุทร
,วัดคู้สนามจันทร์
,วัดสาธุชนาราม
,วัดวังทองเวฬุวัน
,วัดธรรมสถิติ์วราราม
,วัดแก้วฟ้า
,วัดแว่นจันทร์
,วัดโพธิ์งาม
,วัดกลางเหนือ
,วัดเจริญสุขารามวรวิหาร
,วัดช้างเผือก
,วัดอัมพวันเจติยารามวรวิหาร
,วัดราษฎร์วัฒนาราม
,วัดประทุมคณาวาส
,วัดใหญ่
,วัดจันทร์เจริญสุข
,วัดพักตราราม
,วัดลังกา
,วัดหนองกระพง
,วัดแก่นจันทน์เจริญ
สมุทรสาคร,วัดราษฎร์รังสรรค์ 
,วัดสุนทรสถิต
,วัดพันท้ายนรสิงห์
,วัดเจษฎาราม
,วัดกระซ้าขาว
,วัดวิสุทธิวราวาส
,วัดบางปิ้ง
,วัดวิสุทธาราม
,วัดน่วมกานนท์
,วัดธรรมเจดีย์ศรีพิพัฒน์
,วัดหลังศาลประสิทธิ์
,วัดใหม่คลองตันประชาสรรค์
,วัดโกรกกราก
,วัดศรีเพชรพัฒนา
,วัดท่ากระบือ
,วัดศรัทธายิ้มพานิชวราราม
,วัดบางน้ำวน
,วัดฟุ้งประชาธรรมาราม
,วัดบางปลา
,วัดเทพรัตนาราม
,วัดชีผ้าขาว
,วัดสามัคคีศรัทธาราม
,วัดบ้านไร่เจริญผล
,วัดสุวรรณรัตนาราม
,วัดคลองตันราษฎร์บำรุง
,วัดบัณฑูรสิงห์
,วัดป่าสุวัฑฒนาราม
,วัดเจ็ดริ้ว
,วัดนางสาว
,วัดโพธิ์แจ้
,วัดบางขุด
,วัดศาลพันท้ายนรสิงห์
,วัดใหม่ราษฎร์นุกูล
,วัดศรีบูรณาวาส
,วัดบางหญ้าแพรก
,วัดป่ามหาไชย
,วัดกาหลง
,วัดศรีสินมา
,วัดธรรมจริยาภิรมย์
,วัดเทพธงชัย
,วัดศิริมงคล
,วัดท่าไม้
,วัดคลองครุ
,วัดกระโจมทอง
,วัดราษฎร์บำรุง
,วัดป่าท่าทราย
,วัดปทุมทองรัตนาราม
,วัดเจ็ดโคก
,วัดแก้วมงคล
,วัดหนองนกไข่
,วัดหนองสองห้อง
,วัดโรงเข้
,วัดมหาชัยคล้ายนิมิตร
,วัดอุทยาราม
,วัดนาขวาง
,วัดศรีเมือง
,วัดบางยาง
,วัดรางต้นนิลประดิษฐ์
,วัดคลองมะเดื่อ
,วัดทองธรรมิการาม
,วัดโรงเข้วนาราม
,วัดเกาะ
,วัดหลักสี่ราษฎร์สโมสร
,วัดป่าชัยรังสี
,วัดธัญญารามราษฎร์บำรุง
,วัดสุทธิวาตวราราม
,วัดใหญ่จอมปราสาท
,วัดปากบ่อ
,วัดหลักสองราษฎร์บำรุง
,วัดยกกระบัตร
,วัดไร่ไทรทอง
,วัดประสาทสามัคคีธรรม
,วัดบางกระเจ้า
,วัดราษฎร์ศรัทธากะยาราม
,วัดพรหมคุณาราม
,วัดเจริญสุขาราม
,วัดศรีวนาราม
,วัดอ้อมน้อย
,วัดโคกขาม
,วัดนาโคก
,วัดใต้บ้านบ่อ
,วัดวังชัยทรัพย์วิมล
,วัดพันธุวงษ์
,วัดป้อมวิเชียรโชติการาม
,วัดดอนโฆสิตาราม
,วัดตึกมหาชยาราม
,วัดน้อยนางหงษ์
,วัดธรรมโชติ
,วัดเกตุมดีศรีวราราม
,วัดเกษตรพันธาราม
,วัดชัยมงคล
,วัดสหธรรมาราม
,วัดบ้านโคก
,วัดสหกรณ์โฆสิตาราม
,วัดศรีสุทธาราม
,วัดเทพนรรัตน์
,วัดอ่างทอง
,วัดกลางอ่างแก้ว
,วัดหนองพะอง
,วัดบางพลี
,วัดแหลมสุวรรณาราม
,วัดดอนไก่ดี
,วัดใหญ่บ้านบ่อ
,วัดโสภณาราม
,วัดศรีสำราญราษฎร์บำรุง
,วัดสวนส้ม
,วัดท่าเสา
,วัดปัจจันตาราม
,วัดราษฎร์ธรรมาราม
,วัดหนองบัว
สระแก้ว,วัดโคกสะแบง
,วัดวังสำลี
,วัดคลองเจริญ
,วัดเนินสง่า
,วัดน้ำซับ
,วัดหนองแคน
,วัดบ้านใหม่ปักคุ้ม
,วัดศาลาลำดวน
,วัดหนองหล่ม
,วัดเกศแก้ว
,วัดกุดเตย
,วัดราษฎร์นิมิต
,วัดหนองปัญหา
,วัดบ้านทัพพระ
,วัดคลองวัว
,วัดวังใหม่
,วัดน้ำคำ
,วัดซับสิงโต
,วัดไทยเจริญธรรม
,วัดชนะไชยศรี
,วัดคลองบุหรี่
,วัดประตูชัยอรัญเขต
,วัดเมืองไผ่
,วัดหนองหมู
,วัดรุ่งอรุณ
,วัดโคกกราด
,วัดทุ่งสว่างอารมณ์เย็น
,วัดบ้านนา
,วัดสวนอุดม
,วัดบ้านตุ่น
,วัดใหม่ไทยถาวร
,วัดเขามะกา
,วัดมิตรไมตรี
,วัดหนองปรือ
,วัดโคกสำราญ
,วัดวังสมบูรณ์
,วัดท่าระพา
,วัดมุจลินทาราม
,วัดหนองขี้เห็น
,วัดเขาตาง็อก
,วัดหนองสังข์
,วัดถ้ำเขาฉกรรจ์
,วัดโคกไม้งาม
,วัดโคกสว่าง
,วัดขาวสะอาด
,วัดโคกมัน
,วัดหันทราย
,วัดหนองไทรราษฎร์บำรุง
,วัดท่าตาสีคงคาราม
,วัดบางนาใน
,วัดสารคุณสโมสร
,วัดเขาสามสิบ
,วัดนิคมเขาตาก้อน
,วัดหนองนกกะเรียน
,วัดบ้านเหล่าสามัคคี
,วัดมะกอก
,วัดโคกสูง
,วัดบ่อนางชิง
,วัดหนองม่วง
,วัดโคกปี่ฆ้อง
,วัดคลองน้ำเขียว
,วัดหนองบัว
,วัดบ้านโนนสาวเอ้
,วัดโคคลาน
,วัดถ้ำไทรทอง
,วัดคลองหอย
,วัดใหม่ไพรวัลย์
,วัดใหม่นางาม
,วัดห้วยโจด
,วัดด่านชัยพัฒนา
,วัดแสงจันทร์
,วัดเกาะรัง
,วัดหนองแอก
,วัดคลองสมบัติ
,วัดเนินผาสุก
,วัดบึงพระราม
,วัดเขาเลื่อม
,วัดหนองคุ้ม
,วัดพุทธนิมิต
,วัดป่าบัวคำพัฒนา
,วัดคลองผักขม
,วัดหนองเสม็ด
,วัดป่าระกำ
,วัดหนองติม
,วัดหนองน้ำใส
,วัดเจ็ดหลังสามัคคี
,วัดคลองหาด
,วัดป่าไร่
,วัดทัพเสด็จ
,วัดตะโก
,วัดสองพี่น้อง
,วัดคลองหมากนัด
,วัดคลองใหญ่
,วัดโคกระกา
,วัดเพชรพนานิคม
,วัดเขาจาน
,วัดวังยาว
,วัดสี่แยก
,วัดนาบน
,วัดนาคันหัก
,วัดพรหมสุวรรณ
,วัดเขาน้อย
,วัดหนองเทา
,วัดวังจั่น
,วัดใหม่เหล่ากกโก
,วัดท่าช้าง
,วัดปราสาท
,วัดเนินสวนอ้อย
,วัดหนองหว้า
,วัดแซร์ออ
,วัดทับประดู่
,วัดคลองทรายเหนือ
,วัดบ่อหลวง
,วัดคลองน้ำใส
,วัดคลองหมี
,วัดสุธรรมมาวาส
,วัดเนินดินแดง
,วัดดอนหลุม
,วัดหนองกะพ้อ
,วัดทุ่งกบินทร์
,วัดวังน้ำฝน
,วัดโนนผาสุก
,วัดหนองตะเคียน
,วัดบีกริม
,วัดแก่งสำราญ
,วัดท่าแยก
,วัดไผ่ล้อม
,วัดเขารัง
,วัดเหล่าคลองกลาง
,วัดลุงพลู
,วัดสวนป่า
,วัดทุ่งมหาเจริญ
,วัดป่าช่องกุ่ม
,วัดซับสมบูรณ์
,วัดวังน้ำเย็น
,วัดโคกปราสาท
,วัดสังคมมาวาส
,วัดวังจำปี
,วัดสระแก้ว
,วัดหนองสีซอ
,วัดวังมน
,วัดคลองสามสิบ
,วัดเขาสิงโต
,วัดคลองไทร
,วัดสุทธาวาส
,วัดหลวงอรัญ
,วัดเหล่าอ้อย
,วัดดอนดินแดง
,วัดโคกนกขุนทอง
,วัดรัตนสุวรรณาราม
,วัดคลองบุหรีเหนือ
,วัดหนองแวง
,วัดคลองยาง
,วัดหนองหิน
,วัดคลองแก
,วัดหนองผักบุ้ง
,วัดทุ่งพลวง
,วัดคลองเขาเทียน
,วัดแก่งสีเสียด
,วัดคลองตาสูตร
,วัดหนองไทยชลอ 
,วัดกะสังอัตตนันท์
,วัดรัตนคีรี
,วัดป่าศรีบุญเรือง
,วัดตาหลังใน
,วัดบ้านด่านหนองขาม
,วัดหนองจาน
,วัดทดราษฎร์พุทธาราม
,วัดบ้านด่าน
,วัดราษฎร์บำรุง
,วัดทดหลวง
,วัดเขาป่าแก้ว
,วัดหนองหอย
,วัดทุ่งหินโคน
,วัดภูเงิน
,วัดวังรี
,วัดโคกสัมพันธ์
,วัดบะขมิ้นโคกสัมพันธ์
,วัดท่าผักชี
,วัดกุดหิน
,วัดบ้านสี่แยก
,วัดรีนิมิตร
,วัดหนองตะเคียนบอน
,วัดวังแดง
,วัดท่าเกวียน
,วัดวังดารา
,วัดพุทธรัตนาราม
,วัดหนองมาตร
,วัดหนองใหญ่
,วัดใหม่ไทรทอง
,วัดทุ่งหลวง
,วัดหนองยาง
,วัดแก้วเพชรพลอย
,วัดโคกมะตูม
,วัดโนนเมือง
,วัดคลองหินปูน
,วัดผ่านศึก
,วัดลุมมะค่า
,วัดเจริญสุข
,วัดโคกแจง
,วัดสมประสงค์
,วัดพรหมนิมิต
,วัดทรัพย์ภู
,วัดชัยมงคล
,วัดคลองศรีเมือง
,วัดโคกข้าวเหนียว
,วัดคลองคันฉอ
,วัดธารนพเก้า
,วัดโคกไพล
,วัดแสนสุข
,วัดบ้านซับถาวร
,วัดบ่อลูกรัง
,วัดสุขสำราญ
,วัดท่าเกษม
,วัดพวงนิมิต
,วัดวังทอง
,วัดวังศรีทอง
,วัดเขาข่า
,วัดทุ่งพระ
,วัดนางาม
,วัดอุทุมพร
,วัดประชาสามัคคี
,วัดตาพระยา
,วัดสามัคคีสันติธรรม
,วัดคลองปลาโด
,วัดหนองคลอง
,วัดอรัญญิการาม
,วัดโคกสะพานขาว
,วัดเทพาวาส
,วัดวิหารธรรม
,วัดชุมทอง
,วัดโพธิ์ทอง
,วัดเขาสารภี
,วัดพุทธิสาร
,วัดคลองฝักมีด
,วัดท่ากระบาก
,วัดเนินไทร
,วัดดงยางประชาสรรค์
,วัดผาสุก
,วัดคลองพัฒนา
,วัดศรีเจริญทรัพย์
,วัดหนองสมบูรณ์
,วัดวังปลาตอง
,วัดหนองเรือ
,วัดใหม่ถาวร
,วัดเขาพรหมสุวรรณ
,วัดเนินสะอาด
,วัดเขาลาน
,วัดละลมติม
,วัดโคกมะกอก
,วัดภักดีแผ่นดิน
,วัดอพป.คลองหาด
,วัดนครธรรม
,วัดพัฒนานิคม
,วัดกิโลสี่
,วัดค่ายเจริญ
,วัดกิโลสาม
,วัดคลองไก่เถื่อน
,วัดกุดเวียน
,วัดโป่งคอม
,วัดเขาฉกรรจ์
,วัดบ้านเนินเขาดิน
,วัดหนองหมูน้อย
,วัดอนุบรรพต
,วัดหนองแก
,วัดหัวกุญแจ
,วัดซับม่วง
,วัดป่าบ้านน้ำซับ
,วัดสหกรณ์นิคมสระแก้ว
,วัดไทยสามัคคี
,วัดโคกเจริญสุข
