จังหวัด,รายชื่อวัด
,วัดเพชรลูกกา
,วัดดงตะขบ
,วัดท่าหอย
,วัดวังขอนซุง
,วัดสามง่าม
,วัดราชช้างขวัญ
,วัดท่าเยี่ยม
,วัดบรรพตสุทธาราม
,วัดห้วงสลิด
,วัดตากแดด
,วัดฆะมัง
,วัดน้ำผึ้ง
,วัดอู่ตะเภา
,วัดพฤกษะวันโชติการาม
,วัดหนองจิก
,วัดวังงิ้ว
,วัดปากลัด
,วัดถ้ำชาละวัน
,วัดหนองต้นพลวง
,วัดตะพานหิน
,วัดใหม่โพธิ์ศรี
,วัดหนองสะเดา
,วัดขนุน
,วัดเขาพระ
,วัดชัยมงคล
,วัดคลองโพธิ์
,วัดสถานีดงตะขบ
,วัดมะกอกงอ
,วัดหนองหัวปลวก
,วัดบึงโพธิ์
,วัดลำประดากลาง
,วัดไทรโรงโขน
,วัดหนองในดง
,วัดสามแยก
,วัดป่าพรหมวิหาร
,วัดใหม่สำราญ
,วัดกุดประดู่ 
,วัดหนองตะเคียน
,วัดเถรน้อย
,วัดวังแดง
,วัดพังน้อย
,วัดท่าช้าง
,วัดท่าหลวง
,วัดยางนกกระทุง
,วัดท่าฬ่อ
,วัดศรีพรหมจริยาวาส
,วัดโพทะเล
,วัดหนองพยอม
,วัดดงป่าคำ
,วัดต้นประดู่
,วัดทุ่งประพาส
,วัดสากเหล็ก
,วัดบ้านบึงบัว 
,วัดโป่งวัวแดง
,วัดหนองกอไผ่
,วัดไดโสน
,วัดงิ้วราย
,วัดเกาะแก้ว 
,วัดบ่อแต้
,วัดหาดแตงโม
,วัดมงคลทับคล้อ
,วัดเครือเขาโค้ง
,วัดบึงลี
,วัดศรีชันจนาราม
,วัดจันทรังสี
,วัดคีรีเทพนิมิต
,วัดทับคล้อ
,วัดมงคลเขต
,วัดตลุกหิน
,วัดหนองปล้อง
,วัดท่าขมิ้น
,วัดท่ากระดาน
,วัดบุ่งมะกรูด
,วัดวังสำโรง
,วัดหนองกะทอ
,วัดบางมูลนาก
,วัดศรีมงคล
,วัดหนองเต่า
,วัดประชุมชนสิตาราม
,วัดวังทอง
,วัดหนองไม้แดง
,วัดเทพสิทธิการาม
,วัดทุ่งทอง
,วัดหนองปทุม
,วัดทุ่งพรหมทอง
,วัดปากน้ำ
,วัดตะกรุดไร 
,วัดบ้านใหม่คงคาราม
,วัดห้วยหลัว
,วัดพนมยอ 
,วัดเขื่อน
,วัดท่าบัวทอง
,วัดใดน้ำขุ่น
,วัดคลองข่อย
,วัดทับปรู
,วัดวังท่าโพ
,วัดวังหินแรง 
,วัดใหม่สุขสวรรค์
,วัดพฤกษะวัน
,วัดโพธิ์ลอย
,วัดวังกระทึง
,วัดบึงกอก
,วัดธรรมสังเวช
,วัดหนองเครือซูด
,วัดห้วยเรียงใต้
,วัดสมาบาป
,วัดเวฬุวาศรีประสิทธิ์
,วัดธรรมสังเวช 
,วัดทุ่งใหญ่
,วัดหนองหลุม
,วัดสายคำโห้
,วัดทุ่งนาดี
,วัดห้วยยาวราษฎร์บำรุง
,วัดโพธิ์แดน
,วัดคลองทราย 
,วัดคลองตางาว
,วัดสระยายชี
,วัดโพธิ์ศรี
,วัดบางลำภู
,วัดหนองสะแก
,วัดพร้าว
,วัดเนินพลวง
,วัดสุขเกษมสว่างอารมณ์
,วัดเนินปอ
,วัดโพธิ์ไทรงาม
,วัดเนินหัวโล้
,วัดทายการาม
,วัดไทรย้อย 
,วัดใดลึก
,วัดห้วยเขน
,วัดวังก้านเหลือง
,วัดม่วงเฒ่า
,วัดวังโมกข์
,วัดโพธิ์งาม
,วัดวังหินแรง
,วัดดาน
,วัดห้วยคต
,วัดไผ่เหลือง
,วัดแหลมรังวนาราม
,วัดป่ามะคาบ
,วัดใหม่คำวัน
,วัดประดาทอง
,วัดคลองน้อย
,วัดทุ่งโพธิ์
,วัดหนองต้นไทร
,วัดเกาะแก้ว
,วัดนาควิลัย
,วัดหนองขาว
,วัดศรีพรหมประสิทธิ์
,วัดไผ่รอบ
,วัดคุณพุ่ม
,วัดยางคอยเกลือ
,วัดห้วยเรียงกลาง
,วัดท่าบัว
,วัดหนองริ้น
,วัดเนินชัยศรี 
,วัดท่าปอ
,วัดมาบฝางเจริญสุข
,วัดท่ามะไฟ
,วัดเขาหม้อสามัคคี
,วัดราษฎร์บูรณะ
,วัดน้ำโจนเหนือ
,วัดไทรย้อย
