จังหวัด,รายชื่อวัด
,วัดไร่มะม่วง(พระราชดำริ
,วัดกุฎิ
,วัดจันทราวาส
,วัดหนองเอื้อง
,วัดสุวรรณมาศมงคล
,วัดดอนมะขามช้าง
,วัดศีรษะคาม
,วัดนาพรม
,วัดแม่ประจันต์
,วัดธรรมรังษี
,วัดทรงธรรม
,วัดใหญ่สุวรรณารามวรวิหาร
,วัดมหาสมณารามราชวรวิหาร
,วัดกุฎีดาว
,วัดบุญทวี
,วัดถ้ำแก้ว
,วัดหนองหญ้าปล้อง
,วัดห้วยโรง
,วัดถ้ำเสือ
,วัดมณีเลื่อน
,วัดพรหมวิหาร
,วัดหนองบัว
,วัดสิงห์
,วัดหนองมะกอก
,วัดเขื่อนเพชร
,วัดอัมพวันปิยาราม
,วัดเขานาควิวัฒน์
,วัดห้วยไผ่
,วัดยางชุม
,วัดศีลคุณาราม
,วัดกาจับศรัทธาธรรม
,วัดแรก
,วัดเขากระทิง
,วัดมหาธาตุวรวิหาร
,วัดพระทรง
,วัดนายาง
,วัดหนองกาทอง
,วัดบรรพตาวาส 
,วัดป่าเขารักษ์
,วัดป้อม
,วัดโพธิ์สุวรรณ
,วัดยาง
,วัดชีว์ประเสริฐ
,วัดชีสระอินทร์
,วัดเฟื้อสุธรรม
,วัดเขากลิ้ง
,วัดโตนดหลวง
,วัดธรรมาราม
,วัดป่าชลประทานราษฎร์(สำนักปฏิบัติธรรมสุนทรวชิรเวท
,วัดขุนตรา
,วัดยางน้ำกลัดเหนือ
,วัดอุตมิงคาวาส
,วัดอุทัยโพธาราม
,วัดช้างแทงกระจาด
,วัดสระบัว
,วัดคีรีวงก์
,วัดม่วงงาม
,วัดดอนบ้านใหม่
,วัดท่าศาลาราม
,วัดพระรูป
,วัดป่าวิสุทธิคุณ
,วัดหนองโรง
,วัดลำตะเคียน
,วัดหนองจอก(วัดตึก
,วัดดอนผิงแดด
,วัดช้าง
,วัดหนองไผ่เจริญธรรม
,วัดลาดโพธิ์
,วัดท่าคอย
,วัดศรีชุมแสง
,วัดเขาสมอระบัง
,วัดหนองตาพต
,วัดคลองสายหนึ่ง
,วัดบางสามแพรก
,วัดเขาย้อย
,วัดประดิษฐวนาราม
,วัดชะอำ
,วัดวังวน
,วัดเขากระปุก
,วัดเทพประชุมนิมิตร
,วัดหุบกะพง
,วัดชลธราราม
,วัดปากลัด
,วัดทุ่งจับญวน
,วัดท้ายตลาด
,วัดราษฎร์บำรุง 
,วัดเขาพระ
,วัดวังหิน
,วัดร่วมใจพัฒนา
,วัดพุพลู
,วัดบ่อบุญ
,วัดดอนหว้า(พิกุลทอง
,วัดพลับพลาชัย
,วัดโพธิ์พระใน
,วัดเนรัญชราราม
,วัดถํ้าเขาน้อยเกสโร
,วัดไตรโลก
,วัดเทพประสิทธิ์
,วัดไสกระดาน
,วัดเวียงคอย
,วัดหนองศาลา
,วัดท่าลาว
,วัดดอนกอก
,วัดไทรทอง(หนองโสน
,วัดข่อย
,วัดห้วยรางโพธิ์
,วัดอินจำปา
,วัดห้วยตาแกละ
,วัดระหารน้อย
,วัดห้วยปลาดุก
,วัดบ่อหลวง
,วัดหนองหงษ์พัฒนา
,วัดหนองส้ม
,วัดบ้านกล้วย
,วัดมฤคทายวัน บ้านห้วยทรายใต้
,วัดหนองชุมพล
,วัดโป่งเกตุ
,วัดลิ้นช้าง
,วัดอินทาราม
,วัดชมพูพน
,วัดชายนา
,วัดราษฎร์เจริญธรรม
,วัดกำแพงแลง
,วัดห้วยหลวง
,วัดใหม่เจริญธรรม
,วัดสองพี่น้อง
,วัดหนองหว้า
,วัดยางน้ำกลัดใต้
,วัดโพธิ์พระนอก
,วัดเขมาภิรัตการาม
,วัดถิ่นปุรา
,วัดพุตะเคียน
,วัดหาดเจ้าสำราญ
,วัดพระพุทธไสยาสน์
,วัดถ้ำแจง
,วัดปากน้ำ
,วัดโพธาวาส
,วัดแก่งกระจาน
,วัดโพธิ์ลอย
,วัดเขาทะโมน
,วัดบางขุนไทร
,วัดเขาน้อย
,วัดนาค
,วัดลักษณาราม
,วัดท่าศิริ
,วัดเตาหม้อบรรพตธรรมมงคล(ถํ้าเขาเตาหม้อ
,วัดสหธรรมิการาม 
,วัดเขาบันได
,วัดดอนทราย
,วัดขลุบ
,วัดจะโปรง
,วัดกุญชรวชิราราม 
,วัดบางลำภู
,วัดวังจันต์(บ้านซ่อง
,วัดธงไชย
,วัดเสาวคนธ์
,วัดเกาะแก้วสุทธาราม
,วัดปากอ่าวบางตะบูน
,วัดหนองตาฉาว
,วัดโคก
,วัดตาลกง
,วัดโพธิ์งาม
,วัดเขาตะเครา
,วัดโพธิ์กรุ
,วัดเขาลอย
,วัดไม้รวกสุขาราม
,วัดคงคารามวรวิหาร
,วัดหนองเผาถ่าน
,วัดวิหารโบสถ์
,วัดไทรย้อย
,วัดบ้านบน
,วัดคุ้งตำหนัก
,วัดแก่นเหล็ก
,วัดเกาะแก้ว
,วัดศาลาเขื่อน
,วัดช่อม่วง
,วัดทองนพคุณ
,วัดลาด
,วัดกุฏิบางเค็ม
,วัดเวฬุวนาราม 
,วัดหาดทราย
,วัดหัวนา
,วัดเขาบันไดอิฐ
,วัดจันทาราม
,วัดไก่ฟ้าประชาสรรค์(หนองไก่เถื่อน
,วัดห้วยแม่เพรียง
