จังหวัด,รายชื่อวัด
,วัดสิทธิวิมล
,วัดสวนเขื่อน
,วัดสองแควล่าง
,วัดศรีมูลเรือง
,วัดบวกโป่ง
,วัดท่าขวัญ
,วัดหนุนเหนือ
,วัดไชยามาตย์
,วัดพนมขวัญ
,วัดศรีบุญนำ
,วัดกาศผาแพร่
,วัดศรีดอนมูล
,วัดหัวข่วง
,วัดปางเคาะ
,วัดจอมเขา
,วัดศรีดอนไชย
,วัดวิเวก
,วัดตำหนักธรรม
,วัดนาหลวง
,วัดบ่อแก้ว
,วัดนาแก
,วัดเหมืองแดง
,วัดแช่ฟ้า
,วัดอินทนิเวศน์
,วัดแหลมลี่
,วัดทุ่งแล้ง
,วัดสะแล่ง
,วัดป่าม่วง
,วัดทุ่งกวาว
,วัดศรีชุม
,วัดหลวง
,วัดห้วยขอน
,วัดกวีรัตน์
,วัดรัตนสุนทร
,วัดอมรธรรม
,วัดแม่จอก
,วัดแม่ลานเหนือ
,วัดมัทธะ
,วัดหาดลี่
,วัดไผ่ย้อย
,วัดต้าม่อน
,วัดแม่หีด
,วัดหนองกลาง
,วัดร่องซ้อ
,วัดศรีเกษม
,วัดพงท่าข้าม
,วัดบุญเรือง 
,วัดนาจักร
,วัดแม่พุง
,วัดบ้านเหล่า
,วัดสุพรรณ
,วัดหนองช้างน้ำ
,วัดโพธิสาร
,วัดแพะร่องหิน
,วัดดอนแท่น
,วัดพระหลวงธาตุเนิ้ง
,วัดบุญภาค
,วัดวังหงษ์เหนือ
,วัดหนุนใต้
,วัดม่วงเกษม
,วัดวังวน
,วัดสันปู่สี
,วัดแม่เกิ๋ง
,วัดห้วยแม่ต้า
,วัดวังหงษ์ใต้
,วัดร้องเข็ม
,วัดพงชัย
,วัดพันเจน
,วัดผาราง
,วัดแม่ยางยวง
,วัดแม่ขมิง
,วัดร่องเสี้ยว
,วัดชัยมงคล
,วัดดอนชัย
,วัดเด่นทัพชัย
,วัดค่างาม
,วัดวังหม้อ
,วัดพระธาตุจอมแจ้ง
,วัดทุ่งเจริญ
,วัดมหาโพธิ์
,วัดแขมบัณฑิตาราม
,วัดศรีสิทธิ์
,วัดแพะโรงสูบ
,วัดศรีดอนแก้ว
,วัดพระธาตุหนองจันทร์
,วัดผามอก
,วัดสร่างโศก
,วัดโศภนาลัย
,วัดเชตวัน
,วัดปางไฮ
,วัดวังเคียน
,วัดต้นห้า
,วัดถิ่นใน
,วัดลองลือบุญ
,วัดแพร่ธรรมาราม
,วัดสระบ่อแก้ว
,วัดโพธิสุนทร
,วัดร่องบอน
,วัดศรีวิสุทธาราม
,วัดนาจอมขวัญ
,วัดนาตุ้ม 
,วัดปากห้วยอ้อย
,วัดดอนกว้าง
,วัดต้นม่วงคีรี
,วัดเด่นชัย
,วัดทุ่งแค้ว
,วัดโพธิบุบผาราม
,วัดไฮสร้อย
,วัดน้ำบ่อ
,วัดวังพึ่ง
,วัดใหม่วงศ์วรรณ
,วัดดงเหนือ
,วัดวังเย็น
,วัดทุ่งโฮ้งเหนือ
,วัดวังขอน
,วัดสันกลาง
,วัดต้นไคร้
,วัดเสด็จ
,วัดกาซ้องเหนือ
,วัดแม่กระทิง
,วัดสุนทรนิวาส
,วัดพงป่าหวาย
,วัดนาฝาย
,วัดแม่ยางกวาว
,วัดศรีบุญเรือง
,วัดเด่นชุมพล
,วัดถิ่นนอก
,วัดป่าวัฒนาราม
,วัดบ้านอิม
,วัดดอนแก้ว
,วัดสวนหลวง
,วัดแม่ปาน
,วัดห้วยกาน
,วัดต้นหนุน
,วัดแม่บงเหนือ
,วัดศรีคิรินทราราม
,วัดตอนิมิต
,วัดบ้านปง
,วัดพระร่วง
,วัดสวรรค์นิเวศ
,วัดนาสาร
,วัดช่องลม 
,วัดพันเชิง
,วัดห้วยไร่
,วัดวังโป่ง
,วัดหัวฝาย
,วัดปทุม
,วัดโทกค่า
,วัดแม่ยางเปี้ยว
,วัดต้าเหล่า
,วัดแม่บงใต้
,วัดสองแคว
,วัดสำเภา
,วัดวังแฟน
,วัดแม่เต้น
,วัดค้างปินใจ
,วัดเตาปูน
,วัดต้าเวียง
,วัดหาดผาคัน
,วัดไทรพร้าว
,วัดปากจอก
,วัดสัมฤทธิ์บุญ
,วัดหนองใหม่
,วัดปางมะโอ
,วัดบุญแจ่ม
,วัดพิชัยศิริ
,วัดไทรย้อย
