จังหวัด,รายชื่อวัด
,วัดดอยทอง
,วัดสันหลวง
,วัดโบราณเวียงเดิม
,วัดคีรีท่าสุด
,วัดกู่แก้วพัฒนาราม
,วัดสันตันเปา
,วัดท่าหล่ม
,วัดงิ้วเก่า
,วัดทุ่งสามเหลี่ยม
,วัดพญาสี่ตวงคำ
,วัดสันต้นปุย
,วัดทุ่งฟ้าฮ่าม
,วัดเจ็ดยอด
,วัดสันติวราราม
,วัดดงเวียง
,วัดศรีดงชัย
,วัดพรหมวิหาร
,วัดทุ่งปุมเป้ง
,วัดม่วงแก้ว
,วัดบ้านดอย
,วัดดอนเฟือง
,วัดดวงดี
,วัดบ่อก้าง
,วัดศรีวังมูล
,วัดหัวริน
,วัดสันป่าสัก
,วัดจำบอน
,วัดเวียงหอม
,วัดขอนซุง
,วัดปล้องส้าน
,วัดเกี๋ยงลุ่ม
,วัดเชียงหมั้น
,วัดโป่งพระบาท
,วัดสันต้นดู่
,วัดสันกู่
,วัดอำมาตย์
,วัดแม่เปา
,วัดป่าสักใต้
,วัดป่าบง
,วัดพนาลัย
,วัดปางซาง
,วัดหนองครก
,วัดเหล่าชวนชม
,วัดภูเขาแก้ว
,วัดร่องปลาขาว
,วัดพระธาตุดอยเวา
,วัดพระบาทสนามบิน
,วัดห้วยทราย
,วัดภูมิพาราราม
,วัดขวากใต้
,วัดศรีดอนมูล
,วัดสันติคีรีญาณสังวราราม
,วัดโป่งน้ำร้อน
,วัดสุวรรณมงคล
,วัดสันต้นแหน
,วัดอรัญญวิเวก 
,วัดทุ่งต่าง
,วัดแสงพระธาตุ
,วัดเหมืองกลาง
,วัดศรีสว่างวัฒนา
,วัดป่าสักหลวง
,วัดบ้านโป่งเทวี 
,วัดศาลาเชิงดอย
,วัดบ้านโป่งน้ำร้อน
,วัดบุญเรือง
,วัดศรีเมืองมูล
,วัดพระธาตุกู่แก้วดอยงาม
,วัดทุ่งศาลา
,วัดหวาย
,วัดดอยต่อ
,วัดขวากเหนือ
,วัดงิ้วแก้วพัฒนา
,วัดสันมะนะ
,วัดเวียงพาน
,วัดสันหลวงใหม่
,วัดหนองป่าอั้น
,วัดซาววา
,วัดจอเจริญ
,วัดป่าหัด
,วัดหนองยาว
,วัดแม่แพง
,วัดท่าข้ามศรีดอนชัย
,วัดศรีบุญยืน
,วัดบ้านเหล่า
,วัดพระธาตุศรีมหาโพธิ์
,วัดป่าสักน้อย
,วัดป่าแงะ
,วัดพระธาตุสร้อยทอง
,วัดดงหนองเป็ด
,วัดสันก้างปลา
,วัดหนองมะกัง
,วัดศรีเกิด
,วัดดอนแท่น
,วัดป่ายางมน
,วัดสันป่าบง
,วัดทุ่งต้อม
,วัดบ้านใหม่พัฒนา
,วัดชัยพฤกษ์
,วัดทุ่งนาคำ 
,วัดป่าตึงงาม
,วัดคีรีชัย
,วัดศรีพิงชัย
,วัดแดนเมือง
,วัดเทพบุญยืน
,วัดห้วยพลู
,วัดท่าบันไดแก้ว
,วัดชัยมงคล
,วัดโพธนาราม 
,วัดป่าแดด
,วัดม่วง
,วัดท่าข้าม
,วัดพระธาตุปูเต้า
,วัดน้ำแพร่
,วัดปางลาว
,วัดบ้านใหม่พัฒนา 
,วัดโป่งแพร่
,วัดปงอ้อ
,วัดเวียงหวาย 
,วัดป่าถ่อนดอนแก้ว
,วัดโพธิ์สว่าง
,วัดศรีศักดิ์พัฒนา
,วัดป่ายางหลวง
,วัดตุ้มใต้
,วัดทุ่งก่อ
,วัดศรีดอนแก้ว
,วัดงิ้วเฒ่า
,วัดโป่งมอญ
,วัดศรีส้มสุก
,วัดทุ่งพร้าว
,วัดไตรมัคคาราม
,วัดหาดบ้าย
,วัดสันติอุดมธรรม
,วัดสันป่ายาง
,วัดพระธาตุจอมรุ่ง
,วัดหนองปิ๋ง
,วัดทาสา 
,วัดป่าอรัญญวิเวก
,วัดดอนที่
,วัดสถาน
,วัดแม่ต๋ำกลาง
,วัดห้วยน้ำราก
,วัดทุ่งยั้ง
,วัดสันทรายงาม
,วัดดอยจ้อง
,วัดห้วยไร่เก่า
,วัดราษฎร์ดำรงค์
,วัดทุ่งซาง
,วัดห้วยเดื่อ
,วัดคีรีมงคล
,วัดต้นง้าว
,วัดแก่นใต้
,วัดบ้านดงมหาวัน
,วัดอุทกวนาราม
,วัดชมภู
,วัดบุญวาทย์
,วัดทุ่งมะฝาง
,วัดดอยเขาควาย
,วัดนางแล
,วัดแม่ห่าง
,วัดม่อนป่าสัก
,วัดป่ากล้วย
,วัดเจริญเมือง
,วัดคีรีสถาน
,วัดหนองบัวสด
,วัดสันต้นม่วง
,วัดหนองบัวสรวย
,วัดดอยจำปี
,วัดน้ำจำ
,วัดหลู้
,วัดเหมืองลึก
,วัดเจดีย์
,วัดหนองกล้วย
,วัดปากอิงใต้
,วัดธรรมประสิทธิ์
,วัดถ้ำปลา
,วัดพระธาตุแม่เจดีย์
,วัดสุวรรณคีรี
,วัดห้วยประสิทธิ์
,วัดศรีโคมคำ
,วัดรุ่งเรือง
,วัดพระธาตุจอมกิตติ
,วัดแม่สรวยหลวง
,วัดสันบุญเรือง
,วัดสบเปา
,วัดดอนจั่น
,วัดบ้านทุ่งคำ
,วัดท่าสันกลาง
,วัดศรีดอนชัย
,วัดไชยผาบ 
,วัดสันปูเลย
,วัดผาแดง
,วัดหล่ายงาว
,วัดใหม่ใต้
,วัดเกี๋ยงดอย
,วัดพระสิงห์
,วัดป่าเหมือด
,วัดป่าเคาะ
,วัดพระหิน
,วัดศรีสุพรรณ
,วัดดอนแก้ว
,วัดเฟือยไฮ
,วัดป่างิ้ว
,วัดจำผักกูด
,วัดหาดไคร้
,วัดช้างค้ำ
,วัดกิ่วพร้าว
,วัดวังผาข้อน
,วัดเวียงหวาย
,วัดฮ่องอ้อ
,วัดสันทรายกองงาม
,วัดท่าเรือ
,วัดบ้านร้อง
,วัดแม่ลัว
,วัดชัยสวัสดิ์
,วัดปางไตรแก้ว
,วัดพระธาตุจอมหงส์
,วัดน้ำล้อม
,วัดสันคือ
,วัดห้วยไร่
,วัดสันธาตู 
,วัดแม่แก้วเหนือ
,วัดหนองหม้อ
,วัดห้วยส้ม
,วัดดงมะตื๋น
,วัดป่าแฝ
,วัดพระเจ้าล้านทอง
,วัดทาดง
,วัดดอนเลย
,วัดป่ากว๋าว
,วัดราษฎร์ชุมพล
,วัดพนาลัยเกษม
,วัดพระธาตุจอมทอง
,วัดถ้ำผาจม
,วัดดอนไชย
,วัดป่าซางดอยแก้ว 
,วัดดอยกู่ 
,วัดอรัญวิเวก
,วัดโชติการาม
,วัดแม่พริก 
,วัดมงคลธรรมกายาราม
,วัดบ้านดง
,วัดสันกอตาล
,วัดพระธาตุเวียงฮ่อ
,วัดป่าสักเหนือ
,วัดร้องหลอด
,วัดร่องคือ
,วัดสันช้างตาย
,วัดราษฎร์บูรณะ
,วัดโป่งปูเฟือง
,วัดแม่แก้วใต้
